theta,branch,omega_re,omega_im,tau_re,tau_im,tau_radius,phi_abs,local_phi_sum
0.2945243112740431,1,1.479416590138292,0.3422496292262761,0.16463875144572318,0.1308280410059911,1.1413599854287997,0.37422257111296997,1.0064811489626266
0.2945243112740431,2,1.479416590138292,0.3422496292262761,1.314777838692569,0.211421588220285,2.2613973122562525,0.6322585778496567,1.0064811489626266
0.3006602344255857,1,1.4766351020562036,0.34916597271017163,0.16322692263848412,0.1332294073891474,1.1440797727609868,0.37312830698686744,1.0066935924534803
0.3006602344255857,2,1.4766351020562036,0.34916597271017163,1.3134081794177195,0.2159365653210242,2.2619671112824373,0.6335652854666128,1.0066935924534803
0.30679615757712825,1,1.47379801949712,0.35606917029254403,0.16179294679883993,0.13561179634648823,1.1467818035333068,0.37200902607014236,1.0069050813481055
0.30679615757712825,2,1.47379801949712,0.35606917029254403,1.3120050726982802,0.22045737394605577,2.2625437874535352,0.6348960552779631,1.0069050813481055
0.3129320807286708,1,1.4709054492755966,0.362958962071906,0.16033725349056263,0.13797494413328965,1.149465660107989,0.37086470399242105,1.0071152688397993
0.3129320807286708,2,1.4709054492755966,0.362958962071906,1.310568195785034,0.22498401793861633,2.2631270042081653,0.6362505648473782,1.0071152688397993
0.3190680038802134,1,1.467957500295267,0.36983508865149123,0.15886028035492256,0.14031859619645964,1.1521309369655068,0.369695329240637,1.0073238019215387
0.3190680038802134,2,1.467957500295267,0.36983508865149123,1.3090972199403443,0.22951649245503156,2.2637164152518334,0.6376284726809017,1.0073238019215387
0.32520392703175593,1,1.464954283544744,0.37669729114902034,0.15736247294686115,0.14264250748388257,1.1547772411465729,0.36850090397626956,1.007530321831144
0.32520392703175593,2,1.464954283544744,0.37669729114902034,1.307591810597883,0.23405478366513774,2.264311664521371,0.6390294178548745,1.007530321831144
0.3313398501832985,1,1.4618959120934414,0.38354531120644786,0.1558442845563365,0.14494644275414337,1.1574041926899101,0.3672814448569915,1.0077344645410595
0.3313398501832985,2,1.4618959120934414,0.38354531120644786,1.3060516275371048,0.2385988684523045,2.2649123861635228,0.6404530196840681,1.0077344645410595
0.3374757733348411,1,1.458782501087315,0.39037889099968914,0.15430617601443722,0.14723017688584675,1.1600114250649258,0.36603698386020206,1.0079358612937062
0.3374757733348411,2,1.458782501087315,0.39037889099968914,1.304476325072878,0.2431487141138424,2.265518204528524,0.6418988774335042,1.0079358612937062
0.3436116964863836,1,1.4556141677445302,0.39719777324832733,0.1527486154838993,0.14949349518569993,1.162598585598371,0.3647675691057259,1.0081341391831669
0.3436116964863836,2,1.4556141677445302,0.39719777324832733,1.302865552260631,0.2477042780626274,2.2661287341794942,0.643366570077441,1.0081341391831669
0.3497476196379262,1,1.4523910313510462,0.4040017012252998,0.151172078233704,0.15173619369448052,1.165165335894021,0.36347326567476773,1.0083289217837441
