N,M,map_name,name,family,power,multiplicity,target,target_float,target_real_float,target_imag_float,target_abs_float,error,error_float,selected,gram_error,gram_error_float,m,is_reference_M,reference_error_at_max_M,excess_ratio_to_max_M,log10_excess_ratio_to_max_M
25,23,blaschke_mu_0p3,alpha^18,alpha,18,1,0.000428983333404378483310699462890625,0.0004289833334043785,0.0004289833334043785,0.0,0.0004289833334043785,nan,,[],1.73207308217126410384839464158043948523907501933047396968707233978838954203196182422092138,1.7320730821712642,-2,False,,,
25,24,blaschke_mu_0p3,alpha^1,alpha,1,1,0.65,0.65,0.65,0.0,0.65,0.0000000000000000505415254247020829173132683809945431235647999002260061899891116214599414540838248953259935,5.0541525424702084e-17,['0.650000000000000050541525424702082917313268380994543123564799900226006189989111621459941454'],1.0,1.0,-1,False,2.5770275436851143e-17,1.961233419819347,0.2925292851041564
25,24,blaschke_mu_0p3,alpha^2,alpha,2,1,0.4225,0.4225,0.4225,0.0,0.4225,0.0000000000000389091369435860280075693910486395825600374333450877498221026882983402144763425826494357514,3.8909136943586025e-14,['0.422500000000038909136943586028007569391048639582560037433345087749822102688298340214476343'],1.0,1.0,-1,False,1.8022102324530408e-15,21.589677077033166,1.3342461465161946
25,24,blaschke_mu_0p3,mu^1,mu,1,2,0.3,0.3,0.3,0.0,0.3,0.000000000000000526578465765962508163012136300481414459677461777848379423240770049109862303854845410832634,5.265784657659625e-16,"['0.30000000000000020149798728940271613339419373599684429031157785241646243224623868662018243', '0.299999999999999473421534234037491836987863699518585540322538222151620576759229950890137696']",1.0,1.0,-1,False,1.1724304465661102e-16,4.491340764036275,0.6523760068165046
25,24,blaschke_mu_0p3,alpha^3,alpha,3,1,0.274625,0.274625,0.274625,0.0,0.274625,0.00000000000135215123633920572095020858228944330871003786911690304905586047580840999546279079552661664,1.3521512363392056e-12,['0.274625000001352151236339205720950208582289443308710037869116903049055860475808409995462791'],1.0,1.0,-1,False,8.057554706811674e-13,1.678116110333235,0.2248220067504069
25,24,blaschke_mu_0p3,alpha^4,alpha,4,1,0.17850625,0.17850625,0.17850625,0.0,0.17850625,0.0000000000716546169029540613753442694589137545073406832518876852081012786857108631512557797648814274,7.165461690295406e-11,['0.17850625007165461690295406137534426945891375450734068325188768520810127868571086315125578'],1.0,1.0,-1,False,8.184178948885144e-12,8.75526028334399,0.9422690616632963
25,24,blaschke_mu_0p3,alpha^5,alpha,5,1,0.1160290625,0.1160290625,0.1160290625,0.0,0.1160290625,0.00000000995867104062892363635913125270468067840919853316709111417463879487477791637623767711343928,9.958671040628924e-09,['0.116029072458671040628923636359131252704680678409198533167091114174638794874777916376237677'],1.0,1.0,-1,False,6.62355497104339e-09,1.503523573695073,0.17711024177835727
25,24,blaschke_mu_0p3,mu^2,mu,2,2,0.09,0.09,0.09,0.0,0.09,0.00000153829198382300609492817223165509707645642626078990864252856310392411398847745204683219761,1.538291983823006e-06,"['0.0899996801735434863211713742833324676094934219732256200203507929775363924964694780653285057', '0.0899984617080161769939050718277683449029235435737392100913574714368960758860115225479531678']",1.0,1.0,-1,False,2.1854527107602267e-07,7.0387795455336075,0.8474973633198029
25,24,blaschke_mu_0p3,alpha^6,alpha,6,1,0.075418890625,0.075418890625,0.075418890625,0.0,0.075418890625,0.0000115481370599861632572931930775650330909024355010345776205636281219878079950798732134188898,1.1548137059986163e-05,['0.0754304387620599861632572931930775650330909024355010345776205636281219878079950798732134189'],1.0,1.0,-1,False,4.790126681055497e-07,24.108208047311077,1.3821649306558919
25,24,blaschke_mu_0p3,alpha^7,alpha,7,1,0.04902227890625,0.04902227890625,0.04902227890625,0.0,0.04902227890625,0.000134183046003989625486346479845407551226972796948765371328872452767388204331405060505151543,0.00013418304600398964,['0.0491564619522539896254863464798454075512269727969487653713288724527673882043314050605051515'],1.0,1.0,-1,False,9.815685335661921e-05,1.3670267680289385,0.1357770186595859
25,24,blaschke_mu_0p3,alpha^8,alpha,8,1,0.0318644812890625,0.0318644812890625,0.0318644812890625,0.0,0.0318644812890625,0.00699950298032736648863961878535175422821526250282281840130881570232785548842636340801444257,0.0069995029803273665,['(0.0343756197301286432640554608692400949623975207309344431512404425500889807246123543902008552 + 0.00653354618116468092044241472085904405171749728376167496365131520892785186559835854344509423j)'],1.0,1.0,-1,False,0.0015402777756643807,4.544312130523479,0.6574681536687319
25,24,blaschke_mu_0p3,mu^3,mu,3,2,0.027,0.027,0.027,0.0,0.027,0.00751040325250366263553796084283867651218703015242188830130372523125483095925178530704323978,0.007510403252503663,"['(0.029522018464938937342075421217547795409811691765374461026555407791598361869220764675485053 - 0.00707429006174645347872022114607088492826939978379407134911773201870627561240633605097742871j)', '(0.029522018464938937342075421217547795409811691765374461026555407791598361869220764675485053 + 0.00707429006174645347872022114607088492826939978379407134911773201870627561240633605097742871j)']",1.0,1.0,-1,False,0.006731303012703456,1.1157428566697818,0.047564115034120134
25,24,blaschke_mu_0p3,alpha^9,alpha,9,1,0.020711912837890625,0.020711912837890624,0.020711912837890624,0.0,0.020711912837890624,0.0151454320419856068499718512518327792616870730288624042628861571243832302993168974906316409,0.015145432041985606,['(0.0343756197301286432640554608692400949623975207309344431512404425500889807246123543902008552 - 0.00653354618116468092044241472085904405171749728376167496365131520892785186559835854344509423j)'],1.0,1.0,-1,False,0.010590862004576913,1.4300471515387894,0.15535035726611846
25,24,blaschke_mu_0p3,alpha^10,alpha,10,1,0.01346274334462890625,0.013462743344628906,0.013462743344628906,0.0,0.013462743344628906,0.01346274334462890625,0.013462743344628906,['-2.75131537137158683119174106829970163834684809491539845099117319909386585823568612167489039e-353'],1.0,1.0,-1,False,0.013409763460758346,1.0039508440268612,0.001712449173035994
25,24,blaschke_mu_0p3,alpha^11,alpha,11,1,0.0087507831740087890625,0.00875078317400879,0.00875078317400879,0.0,0.00875078317400879,0.016476389691772223486331287029042143504660729636075004162363763241952567847986199483940543,0.016476389691772224,['(0.0146075205414177626997963143037255744954388740641703857951406219833824551974686607778991266 - 0.0154003261226616039023424352882471768449647955084503497695581408156089847817600285621182122j)'],1.0,1.0,-1,False,0.01343554943815535,1.2263279419731992,0.08860662380749357
25,24,blaschke_mu_0p3,mu^4,mu,4,2,0.0081,0.0081,0.0081,0.0,0.0081,0.0165542308090545161795457749973970157332372900205397241449387486779566526998788159111547137,0.016554230809054517,"['(-0.0015047671298627920771458733624800938195898712964695318508389337778320726685849391988384363 + 0.0134829895075445714267197441186193430035047120643169631546839094528782074425882677966525137j)', '(-0.0015047671298627920771458733624800938195898712964695318508389337778320726685849391988384363 - 0.0134829895075445714267197441186193430035047120643169631546839094528782074425882677966525137j)']",1.0,1.0,-1,False,0.014763984254666167,1.1212576851551803,0.049705432738034114
25,24,blaschke_mu_0p3,alpha^12,alpha,12,1,0.005688009063105712890625,0.005688009063105713,0.005688009063105713,0.0,0.005688009063105713,0.0167686458293688176506411388022956013208077293270560689207585950108796561062517845844889557,0.01676864582936882,['(0.000204750280021431390651993630206370720761366148695110865678123132365406190922935698935010589 - 0.0158468090184913040340938045644574119869464413562174934193668735531069971601376472477952651j)'],1.0,1.0,-1,False,0.014808333510893418,1.1323789957211148,0.05399180512346349
25,24,blaschke_mu_0p3,alpha^13,alpha,13,1,0.00369720589101871337890625,0.0036972058910187135,0.0036972058910187135,0.0,0.0036972058910187135,0.0162270946957033477764861616749627197734260503835346090316152688729806438600329035155490206,0.016227094695703347,['(0.000204750280021431390651993630206370720761366148695110865678123132365406190922935698935010589 + 0.0158468090184913040340938045644574119869464413562174934193668735531069971601376472477952651j)'],1.0,1.0,-1,False,0.014009218779485716,1.158315460064437,0.06382685292134016
25,24,blaschke_mu_0p3,mu^5,mu,5,2,0.00243,0.00243,0.00243,0.0,0.00243,0.0229617456753783417104288603780941906087370384396031296909307482557567510331942989473420921,0.022961745675378342,"['(0.0146075205414177626997963143037255744954388740641703857951406219833824551974686607778991266 + 0.0154003261226616039023424352882471768449647955084503497695581408156089847817600285621182122j)', '(0.0186901694056230507773077187058917718068006540194013433088851321427877440678468607876342792 + 0.016212607913633022337702953839352085371511297548862875708654114676816703732400989673943477j)']",1.0,1.0,-1,False,0.019085831717152175,1.203078074650681,0.08029381211933004
25,24,blaschke_mu_0p3,alpha^14,alpha,14,1,0.0024031838291621636962890625,0.0024031838291621636,0.0024031838291621636,0.0,0.0024031838291621636,0.0229807431239514331713683904451763742976757619951300560342781887952958651101558651946025765,0.022980743123951434,['(0.0186901694056230507773077187058917718068006540194013433088851321427877440678468607876342792 - 0.016212607913633022337702953839352085371511297548862875708654114676816703732400989673943477j)'],1.0,1.0,-1,False,0.027420372787403408,0.8380901055622596,-0.07670928656687731
25,24,blaschke_mu_0p3,alpha^15,alpha,15,1,0.001562069488955406402587890625,0.0015620694889554065,0.0015620694889554065,0.0,0.0015620694889554065,0.998437930511044593597412109375,0.9984379305110446,['1.0'],1.0,1.0,-1,False,0.9984379305110446,1.0,0.0
25,24,blaschke_mu_0p3,alpha^16,alpha,16,1,0.00101534516782101416168212890625,0.0010153451678210142,0.0010153451678210142,0.0,0.0010153451678210142,nan,,[],1.0,1.0,-1,False,,,
25,24,blaschke_mu_0p3,mu^6,mu,6,2,0.000729,0.000729,0.000729,0.0,0.000729,nan,,[],1.0,1.0,-1,False,,,
25,24,blaschke_mu_0p3,alpha^17,alpha,17,1,0.0006599743590836592050933837890625,0.0006599743590836592,0.0006599743590836592,0.0,0.0006599743590836592,nan,,[],1.0,1.0,-1,False,,,
25,24,blaschke_mu_0p3,alpha^18,alpha,18,1,0.000428983333404378483310699462890625,0.0004289833334043785,0.0004289833334043785,0.0,0.0004289833334043785,nan,,[],1.0,1.0,-1,False,,,
25,25,blaschke_mu_0p3,alpha^1,alpha,1,1,0.65,0.65,0.65,0.0,0.65,0.0000000000000000256597713991562638274836050235133138643377766401402005029132026084294961605323476661617804,2.5659771399156262e-17,['0.650000000000000025659771399156263827483605023513313864337776640140200502913202608429496161'],9.53591404809838252898918008779115167852613580043856346221165718511705835784822087262806596e-179,9.535914048098382e-179,0,False,2.5770275436851143e-17,0.9957119574462576,-0.0018662774235607869
25,25,blaschke_mu_0p3,alpha^2,alpha,2,1,0.4225,0.4225,0.4225,0.0,0.4225,0.0000000000000032965963411107400409709451791094101961367382814349252729959806691919105051392220737779258,3.29659634111074e-15,['0.422500000000003296596341110740040970945179109410196136738281434925272995980669191910505139'],9.53591404809838252898918008779115167852613580043856346221165718511705835784822087262806596e-179,9.535914048098382e-179,0,False,1.8022102324530408e-15,1.8291963289009001,0.26226032110374514
25,25,blaschke_mu_0p3,mu^1,mu,1,2,0.3,0.3,0.3,0.0,0.3,0.000000000000000116968391979616955910923793037703260357829010130035033239553216482232684069703187034687004,1.1696839197961696e-16,"['0.300000000000000004794332447648792447186292783477679543649669205304593034217094227345701325', '0.30000000000000011696839197961695591092379303770326035782901013003503323955321648223268407']",9.53591404809838252898918008779115167852613580043856346221165718511705835784822087262806596e-179,9.535914048098382e-179,0,False,1.1724304465661102e-16,0.9976574075008161,-0.0010185685075660108
25,25,blaschke_mu_0p3,alpha^3,alpha,3,1,0.274625,0.274625,0.274625,0.0,0.274625,0.000000000000823305317903622879050737030172676079961661533045795411628275278551467441901478463643279522,8.233053179036229e-13,['0.274625000000823305317903622879050737030172676079961661533045795411628275278551467441901478'],9.53591404809838252898918008779115167852613580043856346221165718511705835784822087262806596e-179,9.535914048098382e-179,0,False,8.057554706811674e-13,1.0217806119362978,0.00935765778158894
25,25,blaschke_mu_0p3,alpha^4,alpha,4,1,0.17850625,0.17850625,0.17850625,0.0,0.17850625,0.0000000000129810451684475474949325631752725535211910946781253996011530121170027889801915761268505,1.2981045168447547e-11,['0.178506250012981045168447547494932563175272553521191094678125399601153012117002788980191576'],9.53591404809838252898918008779115167852613580043856346221165718511705835784822087262806596e-179,9.535914048098382e-179,0,False,8.184178948885144e-12,1.5861145326271042,0.20033454432586134
25,25,blaschke_mu_0p3,alpha^5,alpha,5,1,0.1160290625,0.1160290625,0.1160290625,0.0,0.1160290625,0.00000000660408332033164350963570955321248588847031971037917179495789966893954644559880011387311053,6.604083320331644e-09,['0.116029069104083320331643509635709553212485888470319710379171794957899668939546445598800114'],9.53591404809838252898918008779115167852613580043856346221165718511705835784822087262806596e-179,9.535914048098382e-179,0,False,6.62355497104339e-09,0.9970602416984728,-0.0012786011197916344
25,25,blaschke_mu_0p3,mu^2,mu,2,2,0.09,0.09,0.09,0.0,0.09,0.000000217194171834264525307375455446691327807540334274317430336276885285741086741724809131832493,2.1719417183426453e-07,"['0.0900000763156061528571357703964730962195092254207195778771725235213812068960347711362977184', '0.0899997828058281657354746926245445533086721924596657256825696637231147142589132582751908682']",9.53591404809838252898918008779115167852613580043856346221165718511705835784822087262806596e-179,9.535914048098382e-179,0,False,2.1854527107602267e-07,0.9938177603427156,-0.002693246320696406
25,25,blaschke_mu_0p3,alpha^6,alpha,6,1,0.075418890625,0.075418890625,0.075418890625,0.0,0.075418890625,0.000000693998036586533460003593828945178699146000372998421601386281269544662920067824079816280817,6.939980365865335e-07,['0.0754181966269634134665399964061710548213008539996270015783986137187304553370799321759201837'],9.53591404809838252898918008779115167852613580043856346221165718511705835784822087262806596e-179,9.535914048098382e-179,0,False,4.790126681055497e-07,1.4488093589074185,0.16101124273720063
25,25,blaschke_mu_0p3,alpha^7,alpha,7,1,0.04902227890625,0.04902227890625,0.04902227890625,0.0,0.04902227890625,0.0000974021747838151628169880191157002276937600341539747498654995445890586669702929178675621028,9.740217478381516e-05,['0.0491196810810338151628169880191157002276937600341539747498654995445890586669702929178675621'],9.53591404809838252898918008779115167852613580043856346221165718511705835784822087262806596e-179,9.535914048098382e-179,0,False,9.815685335661921e-05,0.9923115040163096,-0.0033519737741834373
25,25,blaschke_mu_0p3,alpha^8,alpha,8,1,0.0318644812890625,0.0318644812890625,0.0318644812890625,0.0,0.0318644812890625,0.00184651249118202115924478881378468914227368524310136790308545241795526321126573763399076257,0.001846512491182021,['0.0337109937802445211592447888137846891422736852431013679030854524179552632112657376339907626'],9.53591404809838252898918008779115167852613580043856346221165718511705835784822087262806596e-179,9.535914048098382e-179,0,False,0.0015402777756643807,1.198817849842409,0.07875320076538912
25,25,blaschke_mu_0p3,mu^3,mu,3,2,0.027,0.027,0.027,0.0,0.027,0.00684582265652224909671770153571368667718934624628974269346930682628448896617539526913910848,0.006845822656522249,"['(0.0290102005726954187664064141635003861954972373214549518923462681404787103271022382278794324 + 0.00654403403888521610924399548831334349282056104923425423141757561775745614921298298579574088j)', '(0.0290102005726954187664064141635003861954972373214549518923462681404787103271022382278794324 - 0.00654403403888521610924399548831334349282056104923425423141757561775745614921298298579574088j)']",9.53591404809838252898918008779115167852613580043856346221165718511705835784822087262806596e-179,9.535914048098382e-179,0,False,0.006731303012703456,1.0170129978701998,0.007326503431330599
25,25,blaschke_mu_0p3,alpha^9,alpha,9,1,0.020711912837890625,0.020711912837890624,0.020711912837890624,0.0,0.020711912837890624,0.00870984495415714634897107079390531030339520262192327075115568508036122520398081638044572334,0.008709844954157147,['(0.0256379141832345161536707312274896238797997737692686491216770188151718784945336446111694986 - 0.00718302929627374394639046024338306090768041868181772924538644281008312567244602999698534774j)'],9.53591404809838252898918008779115167852613580043856346221165718511705835784822087262806596e-179,9.535914048098382e-179,0,False,0.010590862004576913,0.8223924502456106,-0.08492088525507521
25,25,blaschke_mu_0p3,alpha^10,alpha,10,1,0.01346274334462890625,0.013462743344628906,0.013462743344628906,0.0,0.013462743344628906,0.0139721673755335693074177021801828545370741915178630554614312825380646249813498552392313081,0.01397216737553357,['(0.0111676496104304560803375514536768224159431743386750312465479677486681140562836291625792448 + 0.0137823802705181387592774542076040326919889600426709670415678348048445820815234959599735553j)'],9.53591404809838252898918008779115167852613580043856346221165718511705835784822087262806596e-179,9.535914048098382e-179,0,False,0.013409763460758346,1.0419398833112168,0.01784266224625085
25,25,blaschke_mu_0p3,alpha^11,alpha,11,1,0.0087507831740087890625,0.00875078317400879,0.00875078317400879,0.0,0.00875078317400879,0.0139926855639891090760588988429377584773691514154468499829509363409611791134635389326809162,0.013992685563989108,['(0.0111676496104304560803375514536768224159431743386750312465479677486681140562836291625792448 - 0.0137823802705181387592774542076040326919889600426709670415678348048445820815234959599735553j)'],9.53591404809838252898918008779115167852613580043856346221165718511705835784822087262806596e-179,9.535914048098382e-179,0,False,0.01343554943815535,1.0414673124012002,0.017645643686969335
25,25,blaschke_mu_0p3,mu^4,mu,4,2,0.0081,0.0081,0.0081,0.0,0.0081,0.0151832886397075794091909348789382380974028433104373314060490730397577574620910924666365243,0.01518328863970758,"['(-0.00232421197574416436336833812898524853026770752821053068580010777111282094345417004065867496 - 0.011039386694985604243048024912089317170666525670916205351109799526477873369943848595288162j)', '(-0.00232421197574416436336833812898524853026770752821053068580010777111282094345417004065867496 + 0.011039386694985604243048024912089317170666525670916205351109799526477873369943848595288162j)']",9.53591404809838252898918008779115167852613580043856346221165718511705835784822087262806596e-179,9.535914048098382e-179,0,False,0.014763984254666167,1.028400489854823,0.012162274837018884
25,25,blaschke_mu_0p3,alpha^12,alpha,12,1,0.005688009063105712890625,0.005688009063105713,0.005688009063105713,0.0,0.005688009063105713,0.0147807134833896368681307362985032351404671643204501147434912671972414306445610175426116078,0.014780713483389636,['(-0.00108339340217494403343038479662981704607083903515073564202787351974813737447334567943088155 + 0.0131384017190542341442787916496018686324566922587930411089947971975855495372806223725582449j)'],9.53591404809838252898918008779115167852613580043856346221165718511705835784822087262806596e-179,9.535914048098382e-179,0,False,0.014808333510893418,0.9981348321549172,-0.0008107884665017898
25,25,blaschke_mu_0p3,alpha^13,alpha,13,1,0.00369720589101871337890625,0.0036972058910187135,0.0036972058910187135,0.0,0.0036972058910187135,0.0139811204605829411234306758917894136001826425893053792182243984585100165527908280249033922,0.013981120460582941,['(-0.00108339340217494403343038479662981704607083903515073564202787351974813737447334567943088155 - 0.0131384017190542341442787916496018686324566922587930411089947971975855495372806223725582449j)'],9.53591404809838252898918008779115167852613580043856346221165718511705835784822087262806596e-179,9.535914048098382e-179,0,False,0.014009218779485716,0.9979942979444422,-0.0008719400536495842
25,25,blaschke_mu_0p3,mu^5,mu,5,2,0.00243,0.00243,0.00243,0.0,0.00243,0.0190599680839680896839753732848705062317089269005910020013565115614042483631832252657126072,0.01905996808396809,"['(0.0145616045152330422879196207292927419070444723011697279503243967500178676245395776239281833 - 0.0147005630928838733676033393517453177919073667708057627365231480148399573725724171555746169j)', '(0.0145616045152330422879196207292927419070444723011697279503243967500178676245395776239281833 + 0.0147005630928838733676033393517453177919073667708057627365231480148399573725724171555746169j)']",9.53591404809838252898918008779115167852613580043856346221165718511705835784822087262806596e-179,9.535914048098382e-179,0,False,0.019085831717152175,0.9986448778566541,-0.0005889211894157836
25,25,blaschke_mu_0p3,alpha^14,alpha,14,1,0.0024031838291621636962890625,0.0024031838291621636,0.0024031838291621636,0.0,0.0024031838291621636,0.02431971637370752772201861347354556195013295684940819113845071206416506095831727203931372,0.02431971637370753,['(0.0256379141832345161536707312274896238797997737692686491216770188151718784945336446111694986 + 0.00718302929627374394639046024338306090768041868181772924538644281008312567244602999698534774j)'],9.53591404809838252898918008779115167852613580043856346221165718511705835784822087262806596e-179,9.535914048098382e-179,0,False,0.027420372787403408,0.8869214347399287,-0.052114849131185234
25,25,blaschke_mu_0p3,alpha^15,alpha,15,1,0.001562069488955406402587890625,0.0015620694889554065,0.0015620694889554065,0.0,0.0015620694889554065,0.998437930511044593597412109375,0.9984379305110446,['1.0'],9.53591404809838252898918008779115167852613580043856346221165718511705835784822087262806596e-179,9.535914048098382e-179,0,False,0.9984379305110446,1.0,0.0
25,25,blaschke_mu_0p3,alpha^16,alpha,16,1,0.00101534516782101416168212890625,0.0010153451678210142,0.0010153451678210142,0.0,0.0010153451678210142,nan,,[],9.53591404809838252898918008779115167852613580043856346221165718511705835784822087262806596e-179,9.535914048098382e-179,0,False,,,
25,25,blaschke_mu_0p3,mu^6,mu,6,2,0.000729,0.000729,0.000729,0.0,0.000729,nan,,[],9.53591404809838252898918008779115167852613580043856346221165718511705835784822087262806596e-179,9.535914048098382e-179,0,False,,,
25,25,blaschke_mu_0p3,alpha^17,alpha,17,1,0.0006599743590836592050933837890625,0.0006599743590836592,0.0006599743590836592,0.0,0.0006599743590836592,nan,,[],9.53591404809838252898918008779115167852613580043856346221165718511705835784822087262806596e-179,9.535914048098382e-179,0,False,,,
25,25,blaschke_mu_0p3,alpha^18,alpha,18,1,0.000428983333404378483310699462890625,0.0004289833334043785,0.0004289833334043785,0.0,0.0004289833334043785,nan,,[],9.53591404809838252898918008779115167852613580043856346221165718511705835784822087262806596e-179,9.535914048098382e-179,0,False,,,
25,26,blaschke_mu_0p3,alpha^1,alpha,1,1,0.65,0.65,0.65,0.0,0.65,0.0000000000000000257087633843832697940652197282543397718534346625974393382943861933751621477124119638443879,2.5708763384383268e-17,['0.650000000000000025708763384383269794065219728254339771853434662597439338294386193375162148'],1.08896177937343372600591011040596869842949932943558703512966284007370171438885599031003662e-178,1.0889617793734337e-178,1,False,2.5770275436851143e-17,0.997613061893009,-0.001037873211430329
25,26,blaschke_mu_0p3,alpha^2,alpha,2,1,0.4225,0.4225,0.4225,0.0,0.4225,0.00000000000000177650423950898701490102298143154949875172097265433644756499534466256564685837693647068555,1.776504239508987e-15,['0.422500000000001776504239508987014901022981431549498751720972654336447564995344662565646858'],1.08896177937343372600591011040596869842949932943558703512966284007370171438885599031003662e-178,1.0889617793734337e-178,1,False,1.8022102324530408e-15,0.9857364071731717,-0.006239202923657869
25,26,blaschke_mu_0p3,mu^1,mu,1,2,0.3,0.3,0.3,0.0,0.3,0.000000000000000117236033087974716406585315194548347867826565016321069345243512243205864832335911524803917,1.1723603308797472e-16,"['0.300000000000000002768905871427140714700568792330444972405943396337225167854856917758001932', '0.300000000000000117236033087974716406585315194548347867826565016321069345243512243205864832']",1.08896177937343372600591011040596869842949932943558703512966284007370171438885599031003662e-178,1.0889617793734337e-178,1,False,1.1724304465661102e-16,0.9999401962934618,-2.5973196401368825e-05
25,26,blaschke_mu_0p3,alpha^3,alpha,3,1,0.274625,0.274625,0.274625,0.0,0.274625,0.000000000000805108827320766212594450671923140895726802671415499383253442188764204434673795090350427194,8.051088273207662e-13,['0.274625000000805108827320766212594450671923140895726802671415499383253442188764204434673795'],1.08896177937343372600591011040596869842949932943558703512966284007370171438885599031003662e-178,1.0889617793734337e-178,1,False,8.057554706811674e-13,0.9991974694756282,-0.00034867450798279644
25,26,blaschke_mu_0p3,alpha^4,alpha,4,1,0.17850625,0.17850625,0.17850625,0.0,0.17850625,0.00000000000830982247728112872567171259549751618102492021662472667491338938142382267416959271741322864,8.309822477281128e-12,['0.178506250008309822477281128725671712595497516181024920216624726674913389381423822674169593'],1.08896177937343372600591011040596869842949932943558703512966284007370171438885599031003662e-178,1.0889617793734337e-178,1,False,8.184178948885144e-12,1.015352001609532,0.00661662929822746
25,26,blaschke_mu_0p3,alpha^5,alpha,5,1,0.1160290625,0.1160290625,0.1160290625,0.0,0.1160290625,0.00000000662338191562929808135390618064509154982325483897506945521026530858041798775364015535385022,6.623381915629298e-09,['0.116029069123381915629298081353906180645091549823254838975069455210265308580417987753640155'],1.08896177937343372600591011040596869842949932943558703512966284007370171438885599031003662e-178,1.0889617793734337e-178,1,False,6.62355497104339e-09,0.9999738727292445,-1.1347077751020545e-05
25,26,blaschke_mu_0p3,mu^2,mu,2,2,0.09,0.09,0.09,0.0,0.09,0.000000218532063375705715755076251794205765204120319916564918606488382499213067989436311473007861,2.185320633757057e-07,"['0.0900000513800099426478512050759794454782479372721044001392476918682269653732045002935241664', '0.089999781467936624294284244923748205794234795879680083435081393511617500786932010563688527']",1.08896177937343372600591011040596869842949932943558703512966284007370171438885599031003662e-178,1.0889617793734337e-178,1,False,2.1854527107602267e-07,0.9999395653804269,-2.6247214924714488e-05
25,26,blaschke_mu_0p3,alpha^6,alpha,6,1,0.075418890625,0.075418890625,0.075418890625,0.0,0.075418890625,0.000000475769663841874791764116822499678979949539875175788888582566254317178855374781825080016729,4.757696638418748e-07,['0.07541841485533615812520823588317750032102005046012482421111141743374568282114462521817492'],1.08896177937343372600591011040596869842949932943558703512966284007370171438885599031003662e-178,1.0889617793734337e-178,1,False,4.790126681055497e-07,0.9932298152437165,-0.002950252064037776
25,26,blaschke_mu_0p3,alpha^7,alpha,7,1,0.04902227890625,0.04902227890625,0.04902227890625,0.0,0.04902227890625,0.00009815305550244011827633580951807259943122302970396362424057184131265766936634228874998971,9.815305550244012e-05,['0.0491204319617524401182763358095180725994312230297039636242405718413126576693663422887499897'],1.08896177937343372600591011040596869842949932943558703512966284007370171438885599031003662e-178,1.0889617793734337e-178,1,False,9.815685335661921e-05,0.9999613083136916,-1.6803910947206493e-05
25,26,blaschke_mu_0p3,alpha^8,alpha,8,1,0.0318644812890625,0.0318644812890625,0.0318644812890625,0.0,0.0318644812890625,0.0015317348767964529817548101282653430631056858849836042352762623680271516841159559397330939,0.001531734876796453,['0.0333962161658589529817548101282653430631056858849836042352762623680271516841159559397330939'],1.08896177937343372600591011040596869842949932943558703512966284007370171438885599031003662e-178,1.0889617793734337e-178,1,False,0.0015402777756643807,0.9944536634866119,-0.0024154479954520713
25,26,blaschke_mu_0p3,mu^3,mu,3,2,0.027,0.027,0.027,0.0,0.027,0.0067141744902979918829759542152163288214374146328150375587786827635454949067579098349681604,0.006714174490297992,"['(0.0253075060525965203105901501773171493820367203232158436130244669849439356493921512138491166 + 0.00649735356311867073575730644406948822893412474124928069260979519322064400883474515092877057j)', '(0.0253075060525965203105901501773171493820367203232158436130244669849439356493921512138491166 - 0.00649735356311867073575730644406948822893412474124928069260979519322064400883474515092877057j)']",1.08896177937343372600591011040596869842949932943558703512966284007370171438885599031003662e-178,1.0889617793734337e-178,1,False,0.006731303012703456,0.9974553927563299,-0.001106517308337562
25,26,blaschke_mu_0p3,alpha^9,alpha,9,1,0.020711912837890625,0.020711912837890624,0.020711912837890624,0.0,0.020711912837890624,0.0105908291984797174346090638168858309658379602638335500543372061418513310488876632420550284,0.010590829198479718,['(0.0290276405509225048877369388293227397767011002321709085122772172157326728871997484554828957 - 0.00655853152116265388692446383562665391781044051230289071817365406224418306736837658521032585j)'],1.08896177937343372600591011040596869842949932943558703512966284007370171438885599031003662e-178,1.0889617793734337e-178,1,False,0.010590862004576913,0.9999969024148194,-1.345266234689818e-06
25,26,blaschke_mu_0p3,alpha^10,alpha,10,1,0.01346274334462890625,0.013462743344628906,0.013462743344628906,0.0,0.013462743344628906,0.0133890729891182554150368151089371843905071854170827374187852237344990168703410155336248987,0.013389072989118256,['(0.0111716023575652802031609057233583411414722067733400703481696797574485470765821466295706892 + 0.0131915862763101075141295205689637495941459479650620573823684781480862030800249134362239907j)'],1.08896177937343372600591011040596869842949932943558703512966284007370171438885599031003662e-178,1.0889617793734337e-178,1,False,0.013409763460758346,0.9984570591643441,-0.000670608178344018
25,26,blaschke_mu_0p3,alpha^11,alpha,11,1,0.0087507831740087890625,0.00875078317400879,0.00875078317400879,0.0,0.00875078317400879,0.0134118721290060130284112581214562346344146530584526653019317501825832516319306176569487354,0.013411872129006012,['(0.0111716023575652802031609057233583411414722067733400703481696797574485470765821466295706892 - 0.0131915862763101075141295205689637495941459479650620573823684781480862030800249134362239907j)'],1.08896177937343372600591011040596869842949932943558703512966284007370171438885599031003662e-178,1.0889617793734337e-178,1,False,0.01343554943815535,0.9982377118808333,-0.0007660271844072796
