real,imag
0.0010619067234489445,0.0016917742703751867
0.001989784537439625,4.399277123146941e-18
0.001474802462529415,-0.0014146528530952396
0.0010619067234489256,-0.0016917742703751743
0.0015225173400113894,0.0009559443001329301
-0.00033349145664645827,0.0018181047429408025
-0.000333491456646458,-0.0018181047429408157
0.0015225173400114005,-0.000955944300132928
-0.001557347669432487,-0.0007689463774311309
-0.0014873829524142416,-0.0009018452894589702
-0.0015573476694324792,0.000768946377431131
-0.001487382952414236,0.0009018452894589637
-1.1320357915022732e-05,-0.0017396384773981789
-1.1320357915011707e-05,0.0017396384773981878
-0.001274719470454932,0.0009247609123222713
0.0015646934337835638,-0.0006069443989096133
0.0015646934337835577,0.000606944398909609
0.00019781134243429391,-0.0016408410483339058
-0.001274719470454916,-0.0009247609123222534
0.0001978113424343,0.0016408410483338871
-0.0012249023256829627,-0.0004212711861325919
-0.0012249023256829677,0.0004212711861325866
-0.0012550593484372417,-1.1948945082257316e-17
-0.0005259740352815792,-0.001101461624880741
0.0008810809535955803,-0.0008361623392487746
0.0013020489416788279,-3.0850452568454152e-19
-0.00027793132885201716,-0.0012190433704191645
-0.000525974035281595,0.0011014616248807556
-0.0002779313288520158,0.001219043370419147
0.0008810809535955841,0.0008361623392487769
0.0006380980331902508,-0.0008916662017161912
0.0006380980331902552,0.0008916662017161887
0.0010455292194658564,-1.9150174093852898e-18
-0.000369983975479335,0.0007825778462240625
-0.0009165184349852549,-2.5115392183699073e-18
-0.00036998397547932877,-0.0007825778462240634
-0.0008386156655811964,2.6520015453882416e-21
0.0005247617585658373,0.0006341564205076454
-0.00032599203876343527,0.0007403419708431309
0.0005247617585658344,-0.0006341564205076443
-0.0003259920387634322,-0.000740341970843126
0.0005713342277318305,-0.0004715815906224091
0.0005713342277318286,0.0004715815906224085
0.00044888012334456473,-0.000496756609355031
0.0004488801233445638,0.0004967566093550324
0.0005866295462566021,-0.0002709222678407707
0.0005866295462566034,0.0002709222678407696
-0.0004657203858717399,0.0003992708757089179
-0.00046572038587173987,-0.0003992708757089166
-0.0002429961604247754,0.0005345396141714361
-0.00024299616042477493,-0.000534539614171437
0.000565135159718034,-0.00010411810377304049
0.0005651351597180339,0.00010411810377304099
-3.7648337912154824e-05,0.0005584966481198551
-3.764833791215476e-05,-0.0005584966481198558
0.000249825881968957,-0.0004627165996377086
-0.0005257237484236678,7.422630779506548e-05
-0.0005257237484236675,-7.422630779506642e-05
0.00024982588196895665,0.00046271659963770966
8.711098332051923e-05,0.00047625878483972367
8.711098332051767e-05,-0.00047625878483972643
0.00036200135747543877,-0.0002674057478951427
-0.00047594641138650444,1.6335820087252415e-18
-0.00015444998267772483,0.00042057984645389653
0.0003620013574754372,0.0002674057478951418
-0.00015444998267772855,-0.0004205798464538978
-0.0003746331816407719,0.00022818428538979682
-0.0003746331816407738,-0.0002281842853897948
0.0004041584607101528,-3.35025114234422e-19
-0.0001548018127231555,0.0003465346155950975
-0.00015480181272315536,-0.0003465346155950981
-0.00037500436076949334,-1.6080823955292043e-19
0.00029897273032878605,0.0002104519373477751
0.0002989727303287851,-0.00021045193734777474
-3.794748706248733e-05,-0.00024422435569740385
-3.794748706248702e-05,0.000244224355697404
0.00024133741802465325,4.126711911572068e-05
0.000241337418024652,-4.126711911571847e-05
0.0001676478206496508,0.00017360522980825255
