N,M,map_name,name,family,power,multiplicity,target,target_float,target_real_float,target_imag_float,target_abs_float,error,error_float,selected,gram_error,gram_error_float,m,is_reference_M,reference_error_at_max_M,excess_ratio_to_max_M,log10_excess_ratio_to_max_M
15,25,blaschke_mu_0p3,alpha^10,alpha,10,1,0.01346274334462890625,0.013462743344628906,0.013462743344628906,0.0,0.013462743344628906,nan,,[],4.76098211407914933875625671307055250589612221254086920338531252737311407096353503229599997e-179,4.7609821140791496e-179,10,False,,,
15,25,blaschke_mu_0p3,alpha^11,alpha,11,1,0.0087507831740087890625,0.00875078317400879,0.00875078317400879,0.0,0.00875078317400879,nan,,[],4.76098211407914933875625671307055250589612221254086920338531252737311407096353503229599997e-179,4.7609821140791496e-179,10,False,,,
15,25,blaschke_mu_0p3,mu^4,mu,4,2,0.0081,0.0081,0.0081,0.0,0.0081,nan,,[],4.76098211407914933875625671307055250589612221254086920338531252737311407096353503229599997e-179,4.7609821140791496e-179,10,False,,,
15,25,blaschke_mu_0p3,alpha^12,alpha,12,1,0.005688009063105712890625,0.005688009063105713,0.005688009063105713,0.0,0.005688009063105713,nan,,[],4.76098211407914933875625671307055250589612221254086920338531252737311407096353503229599997e-179,4.7609821140791496e-179,10,False,,,
15,25,blaschke_mu_0p3,alpha^13,alpha,13,1,0.00369720589101871337890625,0.0036972058910187135,0.0036972058910187135,0.0,0.0036972058910187135,nan,,[],4.76098211407914933875625671307055250589612221254086920338531252737311407096353503229599997e-179,4.7609821140791496e-179,10,False,,,
15,25,blaschke_mu_0p3,mu^5,mu,5,2,0.00243,0.00243,0.00243,0.0,0.00243,nan,,[],4.76098211407914933875625671307055250589612221254086920338531252737311407096353503229599997e-179,4.7609821140791496e-179,10,False,,,
15,25,blaschke_mu_0p3,alpha^14,alpha,14,1,0.0024031838291621636962890625,0.0024031838291621636,0.0024031838291621636,0.0,0.0024031838291621636,nan,,[],4.76098211407914933875625671307055250589612221254086920338531252737311407096353503229599997e-179,4.7609821140791496e-179,10,False,,,
15,25,blaschke_mu_0p3,alpha^15,alpha,15,1,0.001562069488955406402587890625,0.0015620694889554065,0.0015620694889554065,0.0,0.0015620694889554065,nan,,[],4.76098211407914933875625671307055250589612221254086920338531252737311407096353503229599997e-179,4.7609821140791496e-179,10,False,,,
15,25,blaschke_mu_0p3,alpha^16,alpha,16,1,0.00101534516782101416168212890625,0.0010153451678210142,0.0010153451678210142,0.0,0.0010153451678210142,nan,,[],4.76098211407914933875625671307055250589612221254086920338531252737311407096353503229599997e-179,4.7609821140791496e-179,10,False,,,
15,25,blaschke_mu_0p3,mu^6,mu,6,2,0.000729,0.000729,0.000729,0.0,0.000729,nan,,[],4.76098211407914933875625671307055250589612221254086920338531252737311407096353503229599997e-179,4.7609821140791496e-179,10,False,,,
15,25,blaschke_mu_0p3,alpha^17,alpha,17,1,0.0006599743590836592050933837890625,0.0006599743590836592,0.0006599743590836592,0.0,0.0006599743590836592,nan,,[],4.76098211407914933875625671307055250589612221254086920338531252737311407096353503229599997e-179,4.7609821140791496e-179,10,False,,,
15,25,blaschke_mu_0p3,alpha^18,alpha,18,1,0.000428983333404378483310699462890625,0.0004289833334043785,0.0004289833334043785,0.0,0.0004289833334043785,nan,,[],4.76098211407914933875625671307055250589612221254086920338531252737311407096353503229599997e-179,4.7609821140791496e-179,10,False,,,
15,26,blaschke_mu_0p3,alpha^1,alpha,1,1,0.65,0.65,0.65,0.0,0.65,0.0000000000295192758849220823233237110491331811691090833647081619508017191940792986386218038480493595,2.9519275884922085e-11,['0.650000000029519275884922082323323711049133181169109083364708161950801719194079298638621804'],3.04312400770623857775014487370798373940641614734084359843964292967983429412228415697516374e-179,3.0431240077062386e-179,11,False,2.951927588492209e-11,0.9999999999999998,-9.643274665532873e-17
15,26,blaschke_mu_0p3,alpha^2,alpha,2,1,0.4225,0.4225,0.4225,0.0,0.4225,0.000000000167733591850671247131270098960346823093843427982673808131145502733626515281827132945271525,1.6773359185067126e-10,['0.422500000167733591850671247131270098960346823093843427982673808131145502733626515281827133'],3.04312400770623857775014487370798373940641614734084359843964292967983429412228415697516374e-179,3.0431240077062386e-179,11,False,1.6773359185067036e-10,1.0000000000000053,2.314385919727883e-15
15,26,blaschke_mu_0p3,mu^1,mu,1,2,0.3,0.3,0.3,0.0,0.3,0.00000185233901021347854251851199810126458036872826045336577123580830730265899770160420044117354,1.8523390102134784e-06,"['0.299999920487328083288261575707306279757973063605910337310039803351444044427448401895478138', '0.299998147660989786521457481488001898735419631271739546634228764191692697341002298395799559']",3.04312400770623857775014487370798373940641614734084359843964292967983429412228415697516374e-179,3.0431240077062386e-179,11,False,1.8523390102134787e-06,0.9999999999999999,-4.8216373327664354e-17
15,26,blaschke_mu_0p3,alpha^3,alpha,3,1,0.274625,0.274625,0.274625,0.0,0.274625,0.00000756974770356734238758328919751674950456487129256875783194887328188773770872150208330717879,7.569747703567342e-06,['0.274632569747703567342387583289197516749504564871292568757831948873281887737708721502083307'],3.04312400770623857775014487370798373940641614734084359843964292967983429412228415697516374e-179,3.0431240077062386e-179,11,False,7.569747703567342e-06,1.0,0.0
15,26,blaschke_mu_0p3,alpha^4,alpha,4,1,0.17850625,0.17850625,0.17850625,0.0,0.17850625,0.0000845637221353499350042735327958995135233454929740655912086494311661186938563363994944061801,8.456372213534994e-05,['0.178590813722135349935004273532795899513523345492974065591208649431166118693856336399494406'],3.04312400770623857775014487370798373940641614734084359843964292967983429412228415697516374e-179,3.0431240077062386e-179,11,False,8.456372213534994e-05,1.0,0.0
15,26,blaschke_mu_0p3,alpha^5,alpha,5,1,0.1160290625,0.1160290625,0.1160290625,0.0,0.1160290625,0.0185055166801178244657156164906664995391308325376578441172770126986156055163087820607477136,0.018505516680117823,['(0.117527303207268608743801593357595372188326494291055947929632902227498265752893510863327312 + 0.0184447668020282188297879037520651071977204292418462781984142149675929176074796897069333379j)'],3.04312400770623857775014487370798373940641614734084359843964292967983429412228415697516374e-179,3.0431240077062386e-179,11,False,0.018505516680117823,1.0,0.0
15,26,blaschke_mu_0p3,mu^2,mu,2,2,0.09,0.09,0.09,0.0,0.09,0.0216044772237594041496669684217964308419570569369252495171210734223762157780662835053099885,0.021604477223759404,"['(0.0975775660030080645050946226370906096593164765781525781493291471962132765117974995740137261 + 0.020232002609282039047983606915917830075189686177751559452059772227030486940971534584154199j)', '(0.0975775660030080645050946226370906096593164765781525781493291471962132765117974995740137261 - 0.020232002609282039047983606915917830075189686177751559452059772227030486940971534584154199j)']",3.04312400770623857775014487370798373940641614734084359843964292967983429412228415697516374e-179,3.0431240077062386e-179,11,False,0.021604477223759404,1.0,0.0
15,26,blaschke_mu_0p3,alpha^6,alpha,6,1,0.075418890625,0.075418890625,0.075418890625,0.0,0.075418890625,0.0459709455262751754618759689156598799960687523605723620946192381441297659525172691069153925,0.045970945526275175,['(0.117527303207268608743801593357595372188326494291055947929632902227498265752893510863327312 - 0.0184447668020282188297879037520651071977204292418462781984142149675929176074796897069333379j)'],3.04312400770623857775014487370798373940641614734084359843964292967983429412228415697516374e-179,3.0431240077062386e-179,11,False,0.045970945526275175,1.0,0.0
15,26,blaschke_mu_0p3,alpha^7,alpha,7,1,0.04902227890625,0.04902227890625,0.04902227890625,0.0,0.04902227890625,0.0505420772488140024882287834457555422090843103655619221238042272130027226100166807227224277,0.050542077248814,['(0.0461329775819321807562657167026436051136020221625833683963249239562247857061842919344064872 + 0.0504594243970576551273216929321906129903314627292915118036240433774458990588633096733480805j)'],3.04312400770623857775014487370798373940641614734084359843964292967983429412228415697516374e-179,3.0431240077062386e-179,11,False,0.050542077248814,1.0,0.0
15,26,blaschke_mu_0p3,alpha^8,alpha,8,1,0.0318644812890625,0.0318644812890625,0.0318644812890625,0.0,0.0318644812890625,0.0524379966907777010401799720823798774194989112952413001690257346422928253875057129942070536,0.0524379966907777,['(0.0461329775819321807562657167026436051136020221625833683963249239562247857061842919344064872 - 0.0504594243970576551273216929321906129903314627292915118036240433774458990588633096733480805j)'],3.04312400770623857775014487370798373940641614734084359843964292967983429412228415697516374e-179,3.0431240077062386e-179,11,False,0.0524379966907777,1.0,0.0
15,26,blaschke_mu_0p3,mu^3,mu,3,2,0.027,0.027,0.027,0.0,0.027,0.0647956884175738957187701386434501633209117438211174191009240897553062035625456892528999493,0.0647956884175739,"['(0.060236670941874630340511262364253792225197561000782303620923575860916456759757159987255253 + 0.0556219825447535308824534522639147094767251957718433329387799321775374850195041667456066625j)', '(0.060236670941874630340511262364253792225197561000782303620923575860916456759757159987255253 - 0.0556219825447535308824534522639147094767251957718433329387799321775374850195041667456066625j)']",3.04312400770623857775014487370798373940641614734084359843964292967983429412228415697516374e-179,3.0431240077062386e-179,11,False,0.0647956884175739,1.0,0.0
15,26,blaschke_mu_0p3,alpha^9,alpha,9,1,0.020711912837890625,0.020711912837890624,0.020711912837890624,0.0,0.020711912837890624,0.979288087162109375,0.9792880871621094,['1.0'],3.04312400770623857775014487370798373940641614734084359843964292967983429412228415697516374e-179,3.0431240077062386e-179,11,False,0.9792880871621094,1.0,0.0
15,26,blaschke_mu_0p3,alpha^10,alpha,10,1,0.01346274334462890625,0.013462743344628906,0.013462743344628906,0.0,0.013462743344628906,nan,,[],3.04312400770623857775014487370798373940641614734084359843964292967983429412228415697516374e-179,3.0431240077062386e-179,11,False,,,
15,26,blaschke_mu_0p3,alpha^11,alpha,11,1,0.0087507831740087890625,0.00875078317400879,0.00875078317400879,0.0,0.00875078317400879,nan,,[],3.04312400770623857775014487370798373940641614734084359843964292967983429412228415697516374e-179,3.0431240077062386e-179,11,False,,,
15,26,blaschke_mu_0p3,mu^4,mu,4,2,0.0081,0.0081,0.0081,0.0,0.0081,nan,,[],3.04312400770623857775014487370798373940641614734084359843964292967983429412228415697516374e-179,3.0431240077062386e-179,11,False,,,
15,26,blaschke_mu_0p3,alpha^12,alpha,12,1,0.005688009063105712890625,0.005688009063105713,0.005688009063105713,0.0,0.005688009063105713,nan,,[],3.04312400770623857775014487370798373940641614734084359843964292967983429412228415697516374e-179,3.0431240077062386e-179,11,False,,,
15,26,blaschke_mu_0p3,alpha^13,alpha,13,1,0.00369720589101871337890625,0.0036972058910187135,0.0036972058910187135,0.0,0.0036972058910187135,nan,,[],3.04312400770623857775014487370798373940641614734084359843964292967983429412228415697516374e-179,3.0431240077062386e-179,11,False,,,
15,26,blaschke_mu_0p3,mu^5,mu,5,2,0.00243,0.00243,0.00243,0.0,0.00243,nan,,[],3.04312400770623857775014487370798373940641614734084359843964292967983429412228415697516374e-179,3.0431240077062386e-179,11,False,,,
15,26,blaschke_mu_0p3,alpha^14,alpha,14,1,0.0024031838291621636962890625,0.0024031838291621636,0.0024031838291621636,0.0,0.0024031838291621636,nan,,[],3.04312400770623857775014487370798373940641614734084359843964292967983429412228415697516374e-179,3.0431240077062386e-179,11,False,,,
15,26,blaschke_mu_0p3,alpha^15,alpha,15,1,0.001562069488955406402587890625,0.0015620694889554065,0.0015620694889554065,0.0,0.0015620694889554065,nan,,[],3.04312400770623857775014487370798373940641614734084359843964292967983429412228415697516374e-179,3.0431240077062386e-179,11,False,,,
15,26,blaschke_mu_0p3,alpha^16,alpha,16,1,0.00101534516782101416168212890625,0.0010153451678210142,0.0010153451678210142,0.0,0.0010153451678210142,nan,,[],3.04312400770623857775014487370798373940641614734084359843964292967983429412228415697516374e-179,3.0431240077062386e-179,11,False,,,
15,26,blaschke_mu_0p3,mu^6,mu,6,2,0.000729,0.000729,0.000729,0.0,0.000729,nan,,[],3.04312400770623857775014487370798373940641614734084359843964292967983429412228415697516374e-179,3.0431240077062386e-179,11,False,,,
15,26,blaschke_mu_0p3,alpha^17,alpha,17,1,0.0006599743590836592050933837890625,0.0006599743590836592,0.0006599743590836592,0.0,0.0006599743590836592,nan,,[],3.04312400770623857775014487370798373940641614734084359843964292967983429412228415697516374e-179,3.0431240077062386e-179,11,False,,,
15,26,blaschke_mu_0p3,alpha^18,alpha,18,1,0.000428983333404378483310699462890625,0.0004289833334043785,0.0004289833334043785,0.0,0.0004289833334043785,nan,,[],3.04312400770623857775014487370798373940641614734084359843964292967983429412228415697516374e-179,3.0431240077062386e-179,11,False,,,
15,28,blaschke_mu_0p3,alpha^1,alpha,1,1,0.65,0.65,0.65,0.0,0.65,0.000000000029519275884922090222205503912919919418135078904466835133048365831617842095420279196054544,2.951927588492209e-11,['0.650000000029519275884922090222205503912919919418135078904466835133048365831617842095420279'],3.42163358205277702842973593178458704073260134801031582850541825133570511443270139240229237e-179,3.421633582052777e-179,13,False,2.951927588492209e-11,1.0,0.0
15,28,blaschke_mu_0p3,alpha^2,alpha,2,1,0.4225,0.4225,0.4225,0.0,0.4225,0.000000000167733591850670346783450777265864452897640122524935809831138289823847512898947728119534482,1.6773359185067036e-10,['0.422500000167733591850670346783450777265864452897640122524935809831138289823847512898947728'],3.42163358205277702842973593178458704073260134801031582850541825133570511443270139240229237e-179,3.421633582052777e-179,13,False,1.6773359185067036e-10,1.0,0.0
15,28,blaschke_mu_0p3,mu^1,mu,1,2,0.3,0.3,0.3,0.0,0.3,0.00000185233901021347854892313092839781576812757418160074094194574406719203245656665958116644685,1.8523390102134787e-06,"['0.299999920487328083288259686167666244087837680182078672569998954146763456719827942968525145', '0.299998147660989786521451076869071602184231872425818399259058054255932807967543433340418834']",3.42163358205277702842973593178458704073260134801031582850541825133570511443270139240229237e-179,3.421633582052777e-179,13,False,1.8523390102134787e-06,1.0,0.0
15,28,blaschke_mu_0p3,alpha^3,alpha,3,1,0.274625,0.274625,0.274625,0.0,0.274625,0.00000756974770356734241551992012575288178960896046708614270969236099572836512530172322525140214,7.569747703567342e-06,['0.274632569747703567342415519920125752881789608960467086142709692360995728365125301723225251'],3.42163358205277702842973593178458704073260134801031582850541825133570511443270139240229237e-179,3.421633582052777e-179,13,False,7.569747703567342e-06,1.0,0.0
15,28,blaschke_mu_0p3,alpha^4,alpha,4,1,0.17850625,0.17850625,0.17850625,0.0,0.17850625,0.0000845637221353499364520951193389207978175572329050590970385668535439672852248163216418778152,8.456372213534994e-05,['0.178590813722135349936452095119338920797817557232905059097038566853543967285224816321641878'],3.42163358205277702842973593178458704073260134801031582850541825133570511443270139240229237e-179,3.421633582052777e-179,13,False,8.456372213534994e-05,1.0,0.0
15,28,blaschke_mu_0p3,alpha^5,alpha,5,1,0.1160290625,0.1160290625,0.1160290625,0.0,0.1160290625,0.0185055166801178244924147677411479152405662488141700335737288034558650443536012343405811901,0.018505516680117823,['(0.117527303207268608770657226364755696038286103115611037660145811117844882881455149934736009 + 0.0184447668020282188543935488703364208234284682916588993391444291138001313528087895807047813j)'],3.42163358205277702842973593178458704073260134801031582850541825133570511443270139240229237e-179,3.421633582052777e-179,13,False,0.018505516680117823,1.0,0.0
15,28,blaschke_mu_0p3,mu^2,mu,2,2,0.09,0.09,0.09,0.0,0.09,0.0216044772237594044852476916142017150310269806999170960626368163008722329609806705495284,0.021604477223759404,"['(0.0975775660030080648545625384034089602135747723991565920034168678888114108169487594355304012 - 0.0202320026092820392754415596535680151070722661626732686077911561106890426422090800990505053j)', '(0.0975775660030080648545625384034089602135747723991565920034168678888114108169487594355304012 + 0.0202320026092820392754415596535680151070722661626732686077911561106890426422090800990505053j)']",3.42163358205277702842973593178458704073260134801031582850541825133570511443270139240229237e-179,3.421633582052777e-179,13,False,0.021604477223759404,1.0,0.0
15,28,blaschke_mu_0p3,alpha^6,alpha,6,1,0.075418890625,0.075418890625,0.075418890625,0.0,0.075418890625,0.0459709455262751754963475997011900192264455293132836286221704618376306463188913972139119421,0.045970945526275175,['(0.117527303207268608770657226364755696038286103115611037660145811117844882881455149934736009 - 0.0184447668020282188543935488703364208234284682916588993391444291138001313528087895807047813j)'],3.42163358205277702842973593178458704073260134801031582850541825133570511443270139240229237e-179,3.421633582052777e-179,13,False,0.045970945526275175,1.0,0.0
15,28,blaschke_mu_0p3,alpha^7,alpha,7,1,0.04902227890625,0.04902227890625,0.04902227890625,0.0,0.04902227890625,0.0505420772488140030047486083477845303428802352970511618131542303825375659102126568285949834,0.050542077248814,['(0.0461329775819321813194265804601903607112071316325088527439497863626151917102127102470977486 - 0.0504594243970576556769341122490076216355015471251347183124454927082535439881034927894119815j)'],3.42163358205277702842973593178458704073260134801031582850541825133570511443270139240229237e-179,3.421633582052777e-179,13,False,0.050542077248814,1.0,0.0
15,28,blaschke_mu_0p3,alpha^8,alpha,8,1,0.0318644812890625,0.0318644812890625,0.0318644812890625,0.0,0.0318644812890625,0.0524379966907777017222919381046318678217629422965372945142796521624517506828136365388107343,0.0524379966907777,['(0.0461329775819321813194265804601903607112071316325088527439497863626151917102127102470977486 + 0.0504594243970576556769341122490076216355015471251347183124454927082535439881034927894119815j)'],3.42163358205277702842973593178458704073260134801031582850541825133570511443270139240229237e-179,3.421633582052777e-179,13,False,0.0524379966907777,1.0,0.0
15,28,blaschke_mu_0p3,mu^3,mu,3,2,0.027,0.027,0.027,0.0,0.027,0.0647956884175738957792785630754415496863375312758420490173799434867118300418618519468416795,0.0647956884175739,"['(0.0602366709418746303673980316321897373052654297362935253634421074959575137315740133271712182 + 0.0556219825447535309368754303163791191186154551145702840977203463836606610130804553681969741j)', '(0.0602366709418746303673980316321897373052654297362935253634421074959575137315740133271712182 - 0.0556219825447535309368754303163791191186154551145702840977203463836606610130804553681969741j)']",3.42163358205277702842973593178458704073260134801031582850541825133570511443270139240229237e-179,3.421633582052777e-179,13,False,0.0647956884175739,1.0,0.0
15,28,blaschke_mu_0p3,alpha^9,alpha,9,1,0.020711912837890625,0.020711912837890624,0.020711912837890624,0.0,0.020711912837890624,0.979288087162109375,0.9792880871621094,['1.0'],3.42163358205277702842973593178458704073260134801031582850541825133570511443270139240229237e-179,3.421633582052777e-179,13,False,0.9792880871621094,1.0,0.0
15,28,blaschke_mu_0p3,alpha^10,alpha,10,1,0.01346274334462890625,0.013462743344628906,0.013462743344628906,0.0,0.013462743344628906,nan,,[],3.42163358205277702842973593178458704073260134801031582850541825133570511443270139240229237e-179,3.421633582052777e-179,13,False,,,
15,28,blaschke_mu_0p3,alpha^11,alpha,11,1,0.0087507831740087890625,0.00875078317400879,0.00875078317400879,0.0,0.00875078317400879,nan,,[],3.42163358205277702842973593178458704073260134801031582850541825133570511443270139240229237e-179,3.421633582052777e-179,13,False,,,
15,28,blaschke_mu_0p3,mu^4,mu,4,2,0.0081,0.0081,0.0081,0.0,0.0081,nan,,[],3.42163358205277702842973593178458704073260134801031582850541825133570511443270139240229237e-179,3.421633582052777e-179,13,False,,,
15,28,blaschke_mu_0p3,alpha^12,alpha,12,1,0.005688009063105712890625,0.005688009063105713,0.005688009063105713,0.0,0.005688009063105713,nan,,[],3.42163358205277702842973593178458704073260134801031582850541825133570511443270139240229237e-179,3.421633582052777e-179,13,False,,,
15,28,blaschke_mu_0p3,alpha^13,alpha,13,1,0.00369720589101871337890625,0.0036972058910187135,0.0036972058910187135,0.0,0.0036972058910187135,nan,,[],3.42163358205277702842973593178458704073260134801031582850541825133570511443270139240229237e-179,3.421633582052777e-179,13,False,,,
15,28,blaschke_mu_0p3,mu^5,mu,5,2,0.00243,0.00243,0.00243,0.0,0.00243,nan,,[],3.42163358205277702842973593178458704073260134801031582850541825133570511443270139240229237e-179,3.421633582052777e-179,13,False,,,
15,28,blaschke_mu_0p3,alpha^14,alpha,14,1,0.0024031838291621636962890625,0.0024031838291621636,0.0024031838291621636,0.0,0.0024031838291621636,nan,,[],3.42163358205277702842973593178458704073260134801031582850541825133570511443270139240229237e-179,3.421633582052777e-179,13,False,,,
15,28,blaschke_mu_0p3,alpha^15,alpha,15,1,0.001562069488955406402587890625,0.0015620694889554065,0.0015620694889554065,0.0,0.0015620694889554065,nan,,[],3.42163358205277702842973593178458704073260134801031582850541825133570511443270139240229237e-179,3.421633582052777e-179,13,False,,,
15,28,blaschke_mu_0p3,alpha^16,alpha,16,1,0.00101534516782101416168212890625,0.0010153451678210142,0.0010153451678210142,0.0,0.0010153451678210142,nan,,[],3.42163358205277702842973593178458704073260134801031582850541825133570511443270139240229237e-179,3.421633582052777e-179,13,False,,,
15,28,blaschke_mu_0p3,mu^6,mu,6,2,0.000729,0.000729,0.000729,0.0,0.000729,nan,,[],3.42163358205277702842973593178458704073260134801031582850541825133570511443270139240229237e-179,3.421633582052777e-179,13,False,,,
15,28,blaschke_mu_0p3,alpha^17,alpha,17,1,0.0006599743590836592050933837890625,0.0006599743590836592,0.0006599743590836592,0.0,0.0006599743590836592,nan,,[],3.42163358205277702842973593178458704073260134801031582850541825133570511443270139240229237e-179,3.421633582052777e-179,13,False,,,
15,28,blaschke_mu_0p3,alpha^18,alpha,18,1,0.000428983333404378483310699462890625,0.0004289833334043785,0.0004289833334043785,0.0,0.0004289833334043785,nan,,[],3.42163358205277702842973593178458704073260134801031582850541825133570511443270139240229237e-179,3.421633582052777e-179,13,False,,,
15,30,blaschke_mu_0p3,alpha^1,alpha,1,1,0.65,0.65,0.65,0.0,0.65,0.0000000000295192758849220902228618867069063494609345794018466111553787893256116180361350411049143261,2.951927588492209e-11,['0.650000000029519275884922090222861886706906349460934579401846611155378789325611618036135041'],7.14371506264285404151215092542282094555872800774276500939169254425256944168241768619816564e-179,7.143715062642854e-179,15,False,2.951927588492209e-11,1.0,0.0
15,30,blaschke_mu_0p3,alpha^2,alpha,2,1,0.4225,0.4225,0.4225,0.0,0.4225,0.000000000167733591850670357423712871234056349170329272582362441917829165714951346078108802859809476,1.6773359185067036e-10,['0.422500000167733591850670357423712871234056349170329272582362441917829165714951346078108803'],7.14371506264285404151215092542282094555872800774276500939169254425256944168241768619816564e-179,7.143715062642854e-179,15,False,1.6773359185067036e-10,1.0,0.0
15,30,blaschke_mu_0p3,mu^1,mu,1,2,0.3,0.3,0.3,0.0,0.3,0.00000185233901021347854891575122806748101132168728013678113679625567750348291848735545704090731,1.8523390102134787e-06,"['0.299999920487328083288259681389615527592069971210778302789442027062543820831683333970274906', '0.299998147660989786521451084248771932518988678312719863218863203744322496517081512644542959']",7.14371506264285404151215092542282094555872800774276500939169254425256944168241768619816564e-179,7.143715062642854e-179,15,False,1.8523390102134787e-06,1.0,0.0
15,30,blaschke_mu_0p3,alpha^3,alpha,3,1,0.274625,0.274625,0.274625,0.0,0.274625,0.00000756974770356734241552746330511314270115834386950282167781762401803486492114305339117687562,7.569747703567342e-06,['0.274632569747703567342415527463305113142701158343869502821677817624018034864921143053391177'],7.14371506264285404151215092542282094555872800774276500939169254425256944168241768619816564e-179,7.143715062642854e-179,15,False,7.569747703567342e-06,1.0,0.0
15,30,blaschke_mu_0p3,alpha^4,alpha,4,1,0.17850625,0.17850625,0.17850625,0.0,0.17850625,0.0000845637221353499364606273156917107281430633319302592924403502500495662107882145407921635959,8.456372213534994e-05,['0.178590813722135349936460627315691710728143063331930259292440350250049566210788214540792164'],7.14371506264285404151215092542282094555872800774276500939169254425256944168241768619816564e-179,7.143715062642854e-179,15,False,8.456372213534994e-05,1.0,0.0
15,30,blaschke_mu_0p3,alpha^5,alpha,5,1,0.1160290625,0.1160290625,0.1160290625,0.0,0.1160290625,0.0185055166801178244923754898353314530065121266609797779233770755431119144320814956531947615,0.018505516680117823,['(0.117527303207268608770614800702299691359810408397629212275255789893564082914094467179049163 + 0.0184447668020282188543575877712430303827275292702002366560802536434705901401774472383857111j)'],7.14371506264285404151215092542282094555872800774276500939169254425256944168241768619816564e-179,7.143715062642854e-179,15,False,0.018505516680117823,1.0,0.0
15,30,blaschke_mu_0p3,mu^2,mu,2,2,0.09,0.09,0.09,0.0,0.09,0.0216044772237594044854899921719132039623270452923139286496497895725004093835849445047038311,0.021604477223759404,"['(0.0975775660030080648546890420249925982762268694243153977308201314470193794045604924264407438 + 0.0202320026092820392756529172448452454317992409976404280513120295514453302976513983026353303j)', '(0.0975775660030080648546890420249925982762268694243153977308201314470193794045604924264407438 - 0.0202320026092820392756529172448452454317992409976404280513120295514453302976513983026353303j)']",7.14371506264285404151215092542282094555872800774276500939169254425256944168241768619816564e-179,7.143715062642854e-179,15,False,0.021604477223759404,1.0,0.0
15,30,blaschke_mu_0p3,alpha^6,alpha,6,1,0.075418890625,0.075418890625,0.075418890625,0.0,0.075418890625,0.0459709455262751754962943101428080727226415390376518490008387353932224974168075455214565262,0.045970945526275175,['(0.117527303207268608770614800702299691359810408397629212275255789893564082914094467179049163 - 0.0184447668020282188543575877712430303827275292702002366560802536434705901401774472383857111j)'],7.14371506264285404151215092542282094555872800774276500939169254425256944168241768619816564e-179,7.143715062642854e-179,15,False,0.045970945526275175,1.0,0.0
15,30,blaschke_mu_0p3,alpha^7,alpha,7,1,0.04902227890625,0.04902227890625,0.04902227890625,0.0,0.04902227890625,0.0505420772488140030052582800479963715354028350919262292552694250412303016528223261770576685,0.050542077248814,['(0.0461329775819321813188577683768686867966727640879107980444907348132518434211657784744942173 + 0.0504594243970576556774120486746838965609829882617522756974229922475155169695104554451723475j)'],7.14371506264285404151215092542282094555872800774276500939169254425256944168241768619816564e-179,7.143715062642854e-179,15,False,0.050542077248814,1.0,0.0
15,30,blaschke_mu_0p3,alpha^8,alpha,8,1,0.0318644812890625,0.0318644812890625,0.0318644812890625,0.0,0.0318644812890625,0.052437996690777701722597066157676105442867095200163612155809901278779001019105258803073832,0.0524379966907777,['(0.0461329775819321813188577683768686867966727640879107980444907348132518434211657784744942173 - 0.0504594243970576556774120486746838965609829882617522756974229922475155169695104554451723475j)'],7.14371506264285404151215092542282094555872800774276500939169254425256944168241768619816564e-179,7.143715062642854e-179,15,False,0.0524379966907777,1.0,0.0
15,30,blaschke_mu_0p3,mu^3,mu,3,2,0.027,0.027,0.027,0.0,0.027,0.0647956884175738957791782136372422587743059160476086407947193573936544907942026196356720223,0.0647956884175739,"['(0.0602366709418746303673297846024782804543798494058615541406631827627325733142310246500535752 + 0.055621982544753530936799311007655213038636507233861653402033542690848673905255025384994785j)', '(0.0602366709418746303673297846024782804543798494058615541406631827627325733142310246500535752 - 0.055621982544753530936799311007655213038636507233861653402033542690848673905255025384994785j)']",7.14371506264285404151215092542282094555872800774276500939169254425256944168241768619816564e-179,7.143715062642854e-179,15,False,0.0647956884175739,1.0,0.0
15,30,blaschke_mu_0p3,alpha^9,alpha,9,1,0.020711912837890625,0.020711912837890624,0.020711912837890624,0.0,0.020711912837890624,0.979288087162109375,0.9792880871621094,['1.0'],7.14371506264285404151215092542282094555872800774276500939169254425256944168241768619816564e-179,7.143715062642854e-179,15,False,0.9792880871621094,1.0,0.0
15,30,blaschke_mu_0p3,alpha^10,alpha,10,1,0.01346274334462890625,0.013462743344628906,0.013462743344628906,0.0,0.013462743344628906,nan,,[],7.14371506264285404151215092542282094555872800774276500939169254425256944168241768619816564e-179,7.143715062642854e-179,15,False,,,
15,30,blaschke_mu_0p3,alpha^11,alpha,11,1,0.0087507831740087890625,0.00875078317400879,0.00875078317400879,0.0,0.00875078317400879,nan,,[],7.14371506264285404151215092542282094555872800774276500939169254425256944168241768619816564e-179,7.143715062642854e-179,15,False,,,
15,30,blaschke_mu_0p3,mu^4,mu,4,2,0.0081,0.0081,0.0081,0.0,0.0081,nan,,[],7.14371506264285404151215092542282094555872800774276500939169254425256944168241768619816564e-179,7.143715062642854e-179,15,False,,,
15,30,blaschke_mu_0p3,alpha^12,alpha,12,1,0.005688009063105712890625,0.005688009063105713,0.005688009063105713,0.0,0.005688009063105713,nan,,[],7.14371506264285404151215092542282094555872800774276500939169254425256944168241768619816564e-179,7.143715062642854e-179,15,False,,,
