theta,branch,weighted_kernel,K_tail,phi_abs
3.2213596545598464,1,1.5932478181394296e-25,2.6418504285279197e-25,0.6030802504694455
3.2213596545598464,2,3.729392910993516e-227,9.382550732901137e-227,0.39748177411030816
3.2213596545598464,0,1.5932478181394296e-25,,
3.227495577711389,1,1.6756016636371456e-25,2.7766997532099197e-25,0.603450791429688
3.227495577711389,2,2.124103853880404e-226,5.347695178005916e-226,0.3971998745583801
3.227495577711389,0,1.6756016636371456e-25,,
3.2336315008629315,1,1.7686417563878004e-25,2.9289478818677857e-25,0.6038488316357272
3.2336315008629315,2,1.2044190817406132e-225,3.034590938101303e-225,0.3968966843663614
3.2336315008629315,0,1.7686417563878004e-25,,
3.2397674240144743,1,1.8736218582596925e-25,3.1006144361284226e-25,0.6042743775002182
3.2397674240144743,2,6.796915211423126e-225,1.7139165600333446e-224,0.3965721184986328
3.2397674240144743,0,1.8736218582596925e-25,,
3.245903347166017,1,1.9919924034018135e-25,3.2940334612321535e-25,0.6047274342673788
3.245903347166017,2,3.816343833852962e-224,9.631732889900152e-224,0.39622608698532175
3.245903347166017,0,1.9919924034018135e-25,,
3.2520392703175593,1,2.125431411251312e-25,3.511902339789251e-25,0.6052080056926807
3.2520392703175593,2,2.1313496487617735e-223,5.3841200203022684e-223,0.39585849511618393
3.2520392703175593,0,2.125431411251312e-25,,
3.258175193469102,1,2.275880938953254e-25,3.757339391530976e-25,0.6057160937026551
3.258175193469102,2,1.1835994400039839e-222,2.992898838558422e-222,0.39546924364943914
3.258175193469102,0,2.275880938953254e-25,,
3.2643111166206444,1,2.4455900872113817e-25,4.0339517318267675e-25,0.6062516980350434
3.2643111166206444,2,6.533864512988417e-222,1.6538991046793978e-221,0.3950582290359836
3.2643111166206444,0,2.4455900872113817e-25,,
3.270447039772187,1,2.637165771922233e-25,4.345915266071166e-25,0.6068148158595618
3.270447039772187,2,3.5844668621268225e-221,9.083215053771212e-221,0.3946253436594135
3.270447039772187,0,2.637165771922233e-25,,
3.2765829629237295,1,2.8536327116703804e-25,4.698069061068932e-25,0.6074054413795921
3.2765829629237295,2,1.953633815076269e-220,4.956316958195428e-220,0.3941704760923075
3.2765829629237295,0,2.8536327116703804e-25,,
3.2827188860752723,1,3.098504366353473e-25,5.096026770340412e-25,0.6080235654151587
3.2827188860752723,2,1.0575535776985919e-219,2.6862357320051918e-219,0.3936935113692204
3.2827188860752723,0,3.098504366353473e-25,,
3.2888548092268146,1,3.375866904528929e-25,5.546308312242997e-25,0.6086691749676075
3.2888548092268146,2,5.684341290477184e-219,1.4456824115490218e-218,0.39319433127684783
3.2888548092268146,0,3.375866904528929e-25,,
3.2949907323783574,1,3.690478688217131e-25,6.0564956253437235e-25,0.6093422527664561
3.2949907323783574,2,3.0328848082727347e-218,7.723694371062361e-218,0.3926728146618228
3.2949907323783574,0,3.690478688217131e-25,,
3.3011266555299,1,4.047888257846921e-25,6.635417075319212e-25,0.6100427767989532
3.3011266555299,2,1.6058712680702617e-217,4.095264396410062e-217,0.3921288377566
3.3011266555299,0,4.047888257846921e-25,,
3.3072625786814425,1,4.454574393704275e-25,7.293365986823292e-25,0.610770719822949
3.3072625786814425,2,8.435819285479128e-217,2.154400419636091e-216,0.3915622745238816
3.3072625786814425,0,4.454574393704275e-25,,
3.3133985018329852,1,4.918112543800204e-25,8.042359851944647e-25,0.611526048863755
3.3133985018329852,2,4.395314254878964e-216,1.1241989314811616e-215,0.39097299702002225
3.3133985018329852,0,4.918112543800204e-25,,
3.3195344249845276,1,5.447372765900054e-25,8.896448059933774e-25,0.6123087246957529
3.3195344249845276,2,2.2708313937834865e-215,5.817261756211059e-215,0.3903608757778403
3.3195344249845276,0,5.447372765900054e-25,,
3.3256703481360703,1,6.052755362585592e-25,9.872077543316158e-25,0.6131187013095922
3.3256703481360703,2,1.1630547161502751e-214,2.9842899166841133e-214,0.38972578020923704
3.3256703481360703,0,6.052755362585592e-25,,
3.3318062712876126,1,6.746471627518504e-25,1.0988527594220495e-24,0.6139559253659121
3.3318062712876126,2,5.903718000377236e-214,1.5174016851073384e-213,0.38906757902800254
3.3318062712876126,0,6.746471627518504e-25,,
3.3379421944391554,1,7.542878610172907e-25,1.2268427332291501e-24,0.6148203356366171
3.3379421944391554,2,2.9692934732536488e-213,7.645209656437168e-213,0.3883861406931518
3.3379421944391554,0,7.542878610172907e-25,,
3.3440781175906977,1,8.458878594794122e-25,1.373837197377261e-24,0.6157118624348384
3.3440781175906977,2,1.479369238136245e-212,3.8159413644106277e-212,0.38768133387309883
3.3440781175906977,0,8.458878594794122e-25,,
3.3502140407422405,1,9.514396136376179e-25,1.5429657245634e-24,0.6166304270348187
3.3502140407422405,2,7.299480377775594e-212,1.8863996017311333e-211,0.3869530279309284
3.3502140407422405,0,9.514396136376179e-25,,
3.356349963893783,1,1.0732948072031154e-24,1.7379155109585847e-24,0.6175759410830718
3.356349963893783,2,3.5661311460567767e-211,9.233871179326797e-211,0.3862010934309751
3.356349963893783,0,1.0732948072031154e-24,,
3.3624858870453256,1,1.2142325013456085e-24,1.963035852758646e-24,0.6185483060022835
3.3624858870453256,2,1.7246182700376528e-210,4.474583818566637e-210,0.38542540266685793
3.3624858870453256,0,1.2142325013456085e-24,,
3.3686218101968683,1,1.377540652301154e-24,2.223462845221312e-24,0.6195474123895427
3.3686218101968683,2,8.254324291825558e-210,2.146066031835726e-209,0.3846258302110528
3.3686218101968683,0,1.377540652301154e-24,,
3.3747577333484107,1,1.5671136597794584e-24,2.5252682725968624e-24,0.6205731394106161
3.3747577333484107,2,3.909019456329423e-209,1.0184983076114049e-208,0.3838022534860077
3.3747577333484107,0,1.5671136597794584e-24,,
3.3808936564999534,1,1.7875691367584578e-24,2.8756374312976154e-24,0.621625354192106
3.3808936564999534,2,1.8312986119485245e-208,4.78202595032905e-208,0.38295455335672385
3.3808936564999534,0,1.7875691367584578e-24,,
3.3870295796514958,1,2.0443877211405618e-24,3.2830815485912934e-24,0.6227039112134661
3.3870295796514958,2,8.485261676065461e-208,2.220792401595306e-207,0.3820826147446323
3.3870295796514958,0,2.0443877211405618e-24,,
3.3931655028030385,1,2.3440804995835627e-24,3.757691550432671e-24,0.6238086517009782
3.3931655028030385,2,3.8877494076245545e-207,1.0199078848248827e-206,0.3811863272624937
3.3931655028030385,0,2.3440804995835627e-24,,
3.399301425954581,1,2.6943895046780545e-24,4.31144122395218e-24,0.6249394030259287
3.399301425954581,2,1.761055354709315e-206,4.631119460049252e-206,0.3802655858699413
3.399301425954581,0,2.6943895046780545e-24,,
3.4054373491061236,1,3.1045278025643884e-24,4.958549345643823e-24,0.6260959781093584
3.4054373491061236,2,7.885093673501135e-206,2.0787429117746327e-205,0.37932029154916486
3.4054373491061236,0,3.1045278025643884e-24,,
3.411573272257666,1,3.585466936440835e-24,5.715912142772821e-24,0.6272781748358897
3.411573272257666,2,3.4891518920402523e-205,9.22201307226286e-205,0.3783503520001082
3.411573272257666,0,3.585466936440835e-24,,
3.4177091954092087,1,4.150280962918255e-24,6.603619564425868e-24,0.6284857754792676
3.4177091954092087,2,1.5255795537423276e-204,4.042815903086092e-204,0.37735568235441375
3.4177091954092087,0,4.150280962918255e-24,,
3.423845118560751,1,4.814558047003442e-24,7.645571305620858e-24,0.629718546142377
3.423845118560751,2,6.589878304427466e-204,1.7510614713622297e-203,0.37633620590720335
3.423845118560751,0,4.814558047003442e-24,,
3.429981041712294,1,5.5968926050836574e-24,8.870211402351345e-24,0.63097623621462
3.429981041712294,2,2.811744890392503e-203,7.492155382373613e-203,0.37529185486562955
3.429981041712294,0,5.5968926050836574e-24,,
3.4361169648638366,1,6.519473343980651e-24,1.0311403549721238e-23,0.6322585778496567
3.4361169648638366,2,1.1848455915211946e-202,3.1661521323990757e-202,0.37422257111296997
3.4361169648638366,0,6.519473343980651e-24,,
3.442252888015379,1,7.608785280429323e-24,1.2009473143443377e-23,0.6335652854666128
3.442252888015379,2,4.930253136397992e-202,1.321329163206992e-201,0.37312830698686744
3.442252888015379,0,7.608785280429323e-24,,
3.4483888111669216,1,8.896446982625493e-24,1.4012446460595114e-23,0.6348960552779631
3.4483888111669216,2,2.025515672686903e-201,5.4448024933271156e-201,0.37200902607014236
3.4483888111669216,0,8.896446982625493e-24,,
3.454524734318464,1,1.0420207896447719e-23,1.637752242930784e-23,0.6362505648473782
3.454524734318464,2,8.214881532359426e-201,2.2150615693337332e-200,0.37086470399242105
3.454524734318464,0,1.0420207896447719e-23,,
3.4606606574700067,1,1.222513474268755e-23,1.917281813230063e-23,0.6376284726809017
3.4606606574700067,2,3.288590575362999e-200,8.895407421342979e-200,0.369695329240637
3.4606606574700067,0,1.222513474268755e-23,,
3.466796580621549,1,1.4365020630369242e-23,2.2479435576832207e-23,0.6390294178548745
3.466796580621549,2,1.2992950663880234e-199,3.525893837350517e-199,0.36850090397626956
3.466796580621549,0,1.4365020630369242e-23,,
3.472932503773092,1,1.6904055745389703e-23,2.6393904354964836e-23,0.6404530196840681
3.472932503773092,2,5.065766247600797e-199,1.3792600520762099e-198,0.3672814448569915
3.472932503773092,0,1.6904055745389703e-23,,
3.479068426924634,1,1.9918804245672707e-23,3.103106259558172e-23,0.6418988774335042
3.479068426924634,2,1.9488348998796337e-198,5.3241475200875834e-198,0.36603698386020206
3.479068426924634,0,1.9918804245672707e-23,,
3.485204350076177,1,2.3500538300034173e-23,3.6527447015478983e-23,0.643366570077441
3.485204350076177,2,7.3969722510867e-198,2.0278590745392522e-197,0.3647675691057259
3.485204350076177,0,2.3500538300034173e-23,,
3.4913402732277192,1,2.7757986988273404e-23,4.3045271798907004e-23,0.6448556561089765
3.4913402732277192,2,2.7697580397501717e-197,7.620252440322595e-197,0.36347326567476773
3.4913402732277192,0,2.7757986988273404e-23,,
3.497476196379262,1,3.2820564926028037e-23,5.0777085288578807e-23,0.6463656734036741
3.497476196379262,2,1.0230617597845407e-196,2.824934469597393e-196,0.36215415642202364
3.497476196379262,0,3.2820564926028037e-23,,
3.5036121195308048,1,3.884215281778373e-23,5.995120277967652e-23,0.6478961391405351
3.5036121195308048,2,3.727355233014748e-196,1.0330511049988248e-195,0.3608103427776681
3.5036121195308048,0,3.884215281778373e-23,,
3.509748042682347,1,4.600550942201213e-23,7.083802267845717e-23,0.6494465497835394
3.509748042682347,2,1.3393955914040953e-195,3.7263196686955174e-195,0.35944194553576264
3.509748042682347,0,4.600550942201213e-23,,
3.51588396583389,1,5.452740127876071e-23,8.375734138114879e-23,0.6510163811268388
3.51588396583389,2,4.7467883266387164e-195,1.325736680265302e-194,0.35804910562547043
3.51588396583389,0,5.452740127876071e-23,,
3.522019888985432,1,6.466454252376502e-23,9.90867887372096e-23,0.6526050884065219
3.522019888985432,2,1.6590181418279246e-194,4.6519050793301403e-194,0.3566319848613115
3.522019888985432,0,6.466454252376502e-23,,
3.528155812136975,1,7.672044156622165e-23,1.1727150996764896e-22,0.6542121064816688
3.528155812136975,2,5.717993171957637e-194,1.6098372222871637e-193,0.35519076666856064
3.528155812136975,0,7.672044156622165e-23,,
3.5342917352885173,1,9.105325353828671e-23,1.388352202627565e-22,0.6558368500871847
3.5342917352885173,2,1.9433989237853135e-193,5.49408527918923e-193,0.35372565677977674
3.5342917352885173,0,9.105325353828671e-23,,
3.54042765844006,1,1.0808473623265274e-22,1.6439275356714582e-22,0.6574787141606323
3.54042765844006,2,6.513199526901019e-193,1.8490963963843368e-192,0.35223688389835806
3.54042765844006,0,1.0808473623265274e-22,,
3.5465635815916023,1,1.283104015088542e-22,1.946642155667359e-22,0.6591370742449894
3.5465635815916023,2,2.152449019304711e-192,6.137146934078057e-192,0.3507247003249498
3.5465635815916023,0,1.283104015088542e-22,,
3.552699504743145,1,1.523109424134916e-22,2.30490830615389e-22,0.6608112869689245
3.552699504743145,2,7.014118806358643e-192,2.0086861620155965e-191,0.34918938254248705
3.552699504743145,0,1.523109424134916e-22,,
3.5588354278946874,1,1.8076499682398403e-22,2.728525409666887e-22,0.66250069060582
3.5588354278946874,2,2.253795654899862e-191,6.48329450584031e-191,0.3476312317556433
3.5588354278946874,0,1.8076499682398403e-22,,
3.56497135104623,1,2.144632793629514e-22,3.2288737162991074e-22,0.6642046057123794
3.56497135104623,2,7.141020970935019e-191,2.0635772628667e-190,0.3460505743804711
3.56497135104623,0,2.144632793629514e-22,,
3.571107274197773,1,2.543240725070432e-22,3.819125126407921e-22,0.6659223358472357
3.571107274197773,2,2.2310914459848065e-190,6.477299866663757e-190,0.344447762480073
3.571107274197773,0,2.543240725070432e-22,,
3.5772431973493153,1,3.0141001296231647e-22,4.514469896074785e-22,0.6676531683695237
3.5772431973493153,2,6.873792788239128e-190,2.0050548815545958e-189,0.3428231741422266
3.5772431973493153,0,3.0141001296231647e-22,,
3.583379120500858,1,3.5694603817792505e-22,5.332356901528435e-22,0.6693963753169112
3.583379120500858,2,2.0883918429750736e-189,6.121135171207066e-189,0.34117721379501087
3.583379120500858,0,3.5694603817792505e-22,,
3.5895150436524004,1,4.223382681019357e-22,6.292743856589099e-22,0.6711512143620902
3.5895150436524004,2,6.257232390078895e-189,1.8430168865277098e-188,0.33951031245664154
3.5895150436524004,0,4.223382681019357e-22,,
3.595650966803943,1,4.991934870039199e-22,7.418352323488142e-22,0.672916929846218
3.595650966803943,2,1.8489678048985415e-188,5.4731862526474315e-188,0.3378229279159244
3.595650966803943,0,4.991934870039199e-22,,
3.6017868899554855,1,5.893387580012753e-22,8.734920519092127e-22,0.6746927538872773
3.6017868899554855,2,5.388637389217514e-188,1.603209810418938e-187,0.33611554483997313
3.6017868899554855,0,5.893387580012753e-22,,
3.6079228131070282,1,6.948405482569063e-22,1.0271444795031393e-21,0.6764779075607956
3.6079228131070282,2,1.5490328801412903e-187,4.632432246814054e-187,0.3343886748061204
3.6079228131070282,0,6.948405482569063e-22,,
3.6140587362585705,1,8.180225663192223e-22,1.2060398278896588e-21,0.6782716021498285
3.6140587362585705,2,4.392457970091358e-187,1.3204726593378703e-186,0.33264285625526585
3.6140587362585705,0,8.180225663192223e-22,,
3.6201946594101133,1,9.614813170178567e-22,1.413791254490376e-21,0.6800730404605864
3.6201946594101133,2,1.228731026486162e-186,3.713539723035296e-186,0.33087865436426445
3.6201946594101133,0,9.614813170178567e-22,,
3.626330582561656,1,1.1280981680713233e-21,1.6543905405868962e-21,0.6818814181995563
3.626330582561656,2,3.391164505187072e-186,1.0304463425971161e-185,0.3290966608353473
3.626330582561656,0,1.1280981680713233e-21,,
3.6324665057131984,1,1.3210465030050248e-21,1.9322135088310023e-21,0.6836959254074689
3.6324665057131984,2,9.234809269797225e-186,2.821533757620279e-185,0.3272974936009978
3.6324665057131984,0,1.3210465030050248e-21,,
3.638602428864741,1,1.5437923170093537e-21,2.252015831346427e-21,0.6855157479449675
3.638602428864741,2,2.4816574865430596e-185,7.624566146747389e-185,0.3254817964431623
3.638602428864741,0,1.5437923170093537e-21,,
3.6447383520162835,1,1.8000864092017413e-21,2.618916734705736e-21,0.6873400690243788
3.6447383520162835,2,6.581758222956145e-185,2.033602154266336e-184,0.32365023852616104
3.6447383520162835,0,1.8000864092017413e-21,,
3.6508742751678263,1,2.093946153159254e-21,3.0383679133373258e-21,0.6891680707815517
3.6508742751678263,2,1.7229909641805666e-184,5.354170759677317e-184,0.32180351384317957
3.6508742751678263,0,2.093946153159254e-21,,
3.6570101983193686,1,2.4296247078637495e-21,3.516104847201924e-21,0.6909989358813396
3.6570101983193686,2,4.452698709211276e-184,1.391719114508123e-183,0.3199423405767477
3.6570101983193686,0,2.4296247078637495e-21,,
3.6631461214709113,1,2.8115654868484903e-21,4.058077714380554e-21,0.6928318491499521
3.6631461214709113,2,1.136120664618577e-183,3.57194874094343e-183,0.3180674603741661
3.6631461214709113,0,2.8115654868484903e-21,,
3.6692820446224537,1,3.2443397603968642e-21,4.670359228761137e-21,0.6946659992271002
3.6692820446224537,2,2.862538568039002e-183,9.053519671020421e-183,0.3161796375393931
3.6692820446224537,0,3.2443397603968642e-21,,
3.6754179677739964,1,3.732565451483919e-21,5.3590270524226505e-21,0.6965005802306113
3.6754179677739964,2,7.1231500116718896e-183,2.266500496325514e-182,0.3142796581434706
3.6754179677739964,0,3.732565451483919e-21,,
3.6815538909255388,1,4.2808055278130106e-21,6.1300189652753535e-21,0.6983347934259975
3.6815538909255388,2,1.7508863199126725e-182,5.605197957178501e-182,0.3123683290561284
3.6815538909255388,0,4.2808055278130106e-21,,
3.6876898140770815,1,4.893444914225557e-21,6.988959750094268e-21,0.7001678488933284
3.6876898140770815,2,4.2519019394137336e-182,1.369608694499448e-181,0.3104464769017606
3.6876898140770815,0,4.893444914225557e-21,,
3.6938257372286243,1,5.574545571117759e-21,7.940959790128923e-21,0.7019989671836955
3.6938257372286243,2,1.0202937997153457e-181,3.307113025879293e-181,0.30851494694351145
3.6938257372286243,0,5.574545571117759e-21,,
3.6999616603801666,1,6.327680315903843e-21,8.990386687279984e-21,0.7038273809575443
3.6999616603801666,2,2.419714539776623e-181,7.892742989088262e-181,0.3065746018997305
3.6999616603801666,0,6.327680315903843e-21,,
3.7060975835317094,1,7.155747104780148e-21,1.0140612782898774e-20,0.705652336597219
3.7060975835317094,2,5.672608892628706e-181,1.8621532373299711e-180,0.30462632069755535
3.7060975835317094,0,7.155747104780148e-21,,
3.7122335066832517,1,8.060766824417471e-21,1.1393743270844573e-20,0.7074730957861891
3.7122335066832517,2,1.3148220830732127e-180,4.344063671022046e-180,0.3026709971688488
3.7122335066832517,0,8.060766824417471e-21,,
3.7183694298347945,1,9.043669132721327e-21,1.27503315790672e-20,0.709288937047624
3.7183694298347945,2,3.013732995208674e-180,1.0022073155031948e-179,0.30070953869414924
3.7183694298347945,0,9.043669132721327e-21,,
3.724505352986337,1,1.0104072478573483e-20,1.420909077977008e-20,0.7110991572352371
3.724505352986337,2,6.832613446669903e-180,2.287121886987498e-179,0.2987428648006835
3.724505352986337,0,1.0104072478573483e-20,,
3.7306412761378795,1,1.1240066044781837e-20,1.5766611859254042e-20,0.712903072969644
3.7306412761378795,2,1.5325203133777482e-179,5.163966951842582e-179,0.29677190572083767
3.7306412761378795,0,1.1240066044781837e-20,,
3.736777199289422,1,1.2448002897146375e-20,1.7417101600292188e-20,0.714700022013855
3.736777199289422,2,3.401403810785201e-179,1.1538098682607393e-178,0.2947976009177751
3.736777199289422,0,1.2448002897146375e-20,,
3.7429131224409646,1,1.372231496777294e-20,1.915215444374306e-20,0.7164893645819554
3.7429131224409646,2,7.472055587771206e-179,2.5517494309294456e-178,0.29282089758513613
3.7429131224409646,0,1.372231496777294e-20,,
3.749049045592507,1,1.5055361521031464e-20,2.096057382885361e-20,0.7182704845755115
3.749049045592507,2,1.6249923721288143e-178,5.587185436120341e-178,0.29084274912793745
3.749049045592507,0,1.5055361521031464e-20,,
3.7551849687440497,1,1.6437323308191393e-20,2.2828258986157484e-20,0.720042790742763
3.7551849687440497,2,3.4993965879514925e-178,1.2114334812840541e-177,0.2888641136319198
3.7551849687440497,0,1.6437323308191393e-20,,
3.7613208918955925,1,1.785615457840322e-20,2.473817280626419e-20,0.7218057177562318
3.7613208918955925,2,7.463948654133173e-178,2.6017128386901078e-177,0.28688595232866165
3.7613208918955925,0,1.785615457840322e-20,,
3.767456815047135,1,1.92976043618104e-20,2.667040509117344e-20,0.7235587272049697
3.767456815047135,2,1.5771842932968803e-177,5.535743099706754e-177,0.2849092280637858
3.767456815047135,0,1.92976043618104e-20,,
3.7735927381986776,1,2.0745316887315594e-20,2.860234311484693e-20,0.7253013084982921
3.7735927381986776,2,3.302484314699713e-177,1.1672240754430531e-176,0.28293490377553776
3.7735927381986776,0,2.0745316887315594e-20,,
3.77972866135022,1,2.2181018598260277e-20,3.050895794035283e-20,0.7270329796784845
3.77972866135022,2,6.854112033821911e-177,2.4394988231047585e-176,0.28096394099090644
3.77972866135022,0,2.2181018598260277e-20,,
3.7858645845017627,1,2.35847959947422e-20,3.236321040131125e-20,0.7287532881406172
3.7858645845017627,2,1.4103360859900554e-176,5.055016999625325e-176,0.2789972983462941
3.7858645845017627,0,2.35847959947422e-20,,
3.792000507653305,1,2.4935464538068064e-20,3.4136575182644133e-20,0.7304618112582618
3.792000507653305,2,2.8778293800073764e-176,1.0387928304310542e-175,0.27703593013952565
3.792000507653305,0,2.4935464538068064e-20,,
3.7981364308048478,1,2.621102424800207e-20,3.5799675248391905e-20,0.7321581569145506
3.7981364308048478,2,5.824914042786845e-176,2.117528508756732e-175,0.27508078491971927
3.7981364308048478,0,2.621102424800207e-20,,
3.80427235395639,1,2.738919262576967e-20,3.732301227197036e-20,0.7338419639386662
3.80427235395639,2,1.1697903010736647e-175,4.2828627078952873e-175,0.2731328041212254
3.80427235395639,0,2.738919262576967e-20,,
3.810408277107933,1,2.8448000427359986e-20,3.867777211339002e-20,0.73551290244847
3.810408277107933,2,2.3314885209782694e-175,8.597158489801348e-175,0.2711929207474855
3.810408277107933,0,2.8448000427359986e-20,,
3.816544200259475,1,2.936643092554081e-20,3.983667820395948e-20,0.737170674100583
3.816544200259475,2,4.6129499958954113e-175,1.713182328126735e-174,0.26926205811026566
3.816544200259475,0,2.936643092554081e-20,,
3.822680123411018,1,3.0125078997020693e-20,4.077486041503822e-20,0.7388150122498084
3.822680123411018,2,9.062716715689817e-175,3.3899448102713965e-174,0.26734112862929654
3.822680123411018,0,3.0125078997020693e-20,,
3.8288160465625607,1,3.070680301746605e-20,4.147070306856514e-20,0.7404456820203239
3.8288160465625607,2,1.7684252203372188e-174,6.662465961004085e-174,0.26543103269689405
3.8288160465625607,0,3.070680301746605e-20,,
3.834951969714103,1,3.109734047705404e-20,4.190663360965883e-20,0.7420624802915828
3.834951969714103,2,3.428296851835482e-174,1.3009001931318033e-173,0.2635326576116618
3.834951969714103,0,3.109734047705404e-20,,
3.841087892865646,1,3.1285857717151906e-20,4.206981343132492e-20,0.7436652356023202
3.841087892865646,2,6.604631499052245e-174,2.524253904827145e-173,0.26164687658488595
3.841087892865646,0,3.1285857717151906e-20,,
3.847223816017188,1,3.126540541699861e-20,4.195269461539614e-20,0.7452538079764864
3.847223816017188,2,1.2647723974478498e-173,4.868731013289755e-173,0.25977454782273035
3.847223816017188,0,3.126540541699861e-20,,
3.853359739168731,1,3.103325449304816e-20,4.15534109705138e-20,0.7468280886753024
3.853359739168731,2,2.4081580484375533e-173,9.336967276789285e-173,0.25791651368683494
3.853359739168731,0,3.103325449304816e-20,,
3.859495662320273,1,3.0591091844200834e-20,4.087597856874736e-20,0.7483879998799573
3.859495662320273,2,4.5601755783895854e-173,1.7808066038590883e-172,0.25607359993541573
3.859495662320273,0,3.0591091844200834e-20,,
3.865631585471816,1,2.9945061674385326e-20,3.993028968781725e-20,0.749933494309749
3.865631585471816,2,8.590473846109514e-173,3.378795758810624e-172,0.2542466150464644
3.865631585471816,0,2.9945061674385326e-20,,
3.8717675086233583,1,2.910564560786901e-20,3.873189416946358e-20,0.7514645547806966
3.8717675086233583,2,1.610298659815313e-172,6.37902846484992e-172,0.2524363496241584
3.8717675086233583,0,2.910564560786901e-20,,
3.877903431774901,1,2.808738302781282e-20,3.7301573083691614e-20,0.7529811937098365
3.877903431774901,2,3.004442992859753e-172,1.1986914016056349e-171,0.2506435758891181
3.877903431774901,0,2.808738302781282e-20,,
3.884039354926444,1,2.6908441479162377e-20,3.566472052830923e-20,0.754483452570546
3.884039354926444,2,5.580894497600191e-172,2.242502456295238e-171,0.24886904725269274
3.884039354926444,0,2.6908441479162377e-20,,
3.890175278077986,1,2.5590055009528607e-20,3.385055964468536e-20,0.7559714013043304
3.890175278077986,2,1.0323800196377955e-171,4.177756488810348e-171,0.24711349797502788
3.890175278077986,0,2.5590055009528607e-20,,
3.896311201229529,1,2.4155855411616038e-20,3.1891227772799044e-20,0.7574451376945502
3.896311201229529,2,1.9023236328495418e-171,7.752636345831571e-171,0.24537764290625874
3.896311201229529,0,2.4155855411616038e-20,,
3.902447124381071,1,2.2631126971416443e-20,2.9820772470811684e-20,0.7589047867075742
3.902447124381071,2,3.4926153938881894e-171,1.4333842997091752e-170,0.24366217730979886
3.902447124381071,0,2.2631126971416443e-20,,
3.908583047532614,1,2.104201911525739e-20,2.7674104403960987e-20,0.7603504998068031
3.908583047532614,2,6.39073106250824e-171,2.641149638978321e-170,0.2419677767663469
3.908583047532614,0,2.104201911525739e-20,,
3.9147189706841563,1,1.9414753022310277e-20,2.5485954571575882e-20,0.7617824542449461
3.9147189706841563,2,1.1657217748547294e-170,4.8512091534413365e-170,0.24029509715692077
3.9147189706841563,0,1.9414753022310277e-20,,
3.920854893835699,1,1.777485772795497e-20,2.328988191438825e-20,0.7632008523398243
3.920854893835699,2,2.1202852476356538e-170,8.884691693321859e-170,0.2386447747229493
3.920854893835699,0,1.777485772795497e-20,,
3.9269908169872414,1,1.6146468560123346e-20,2.1117373175087095e-20,0.7646059207388494
3.9269908169872414,2,3.8464343828252814e-170,1.6228487687483439e-169,0.2370174262012057
3.9269908169872414,0,1.6146468560123346e-20,,
3.933126740138784,1,1.4551716162039843e-20,1.8997070329046627e-20,0.7659979096771667
3.933126740138784,2,6.961387820638398e-170,2.9570875984837324e-169,0.23541364903115816
3.933126740138784,0,1.4551716162039843e-20,,
3.9392626632903265,1,1.3010228239098102e-20,1.6954152490033e-20,0.7673770922342801
3.9392626632903265,2,1.2572300257600024e-169,5.376591554063301e-169,0.23383402163213687
3.9392626632903265,0,1.3010228239098102e-20,,
3.9453985864418692,1,1.1538759007815332e-20,1.5009889581247677e-20,0.768743763593775
3.9453985864418692,2,2.2663247103078048e-169,9.756903112432645e-169,0.23227910374757757
3.9453985864418692,0,1.1538759007815332e-20,,
3.951534509593412,1,1.0150953664535335e-20,1.318137496385109e-20,0.7700982403105554
3.951534509593412,2,4.0787223477847466e-169,1.7675979640090637e-168,0.23074943685349436
3.951534509593412,0,1.0150953664535335e-20,,
3.9576704327449543,1,8.857247585281318e-21,1.148143435128806e-20,0.7714408595897825
3.9576704327449543,2,7.330371402075758e-169,3.197606921418027e-168,0.229245544628262
3.9576704327449543,0,8.857247585281318e-21,,
3.963806355896497,1,7.664892933807656e-21,9.918699365726866e-21,0.7727719785814835
3.963806355896497,2,1.3159273178417163e-168,5.777491579836263e-168,0.22776793348074606
3.963806355896497,0,7.664892933807656e-21,,
3.9699422790480394,1,6.578099332006473e-21,8.497826557496408e-21,0.7740919736945635
3.9699422790480394,2,2.3601804470371633e-168,1.042864422813051e-167,0.22631709313380816
3.9699422790480394,0,6.578099332006473e-21,,
3.976078202199582,1,5.598270564277372e-21,7.219837003041032e-21,0.7754012399337205
3.976078202199582,2,4.2302712936790405e-168,1.8810109430527695e-167,0.2248934972602318
3.976078202199582,0,5.598270564277372e-21,,
3.9822141253511245,1,4.724316144428203e-21,6.082547942767095e-21,0.7767001902625364
3.9822141253511245,2,7.578832163652828e-168,3.3910127098948854e-167,0.22349760416815884
3.9822141253511245,0,4.724316144428203e-21,,
3.9883500485026673,1,3.95301503337786e-21,5.0810663617703435e-21,0.7779892549957863
3.9883500485026673,2,1.3575248636850168e-167,6.111402036451299e-167,0.22212985753319694
3.9883500485026673,0,3.95301503337786e-21,,
3.9944859716542096,1,3.2794087933716947e-21,4.2083148350818415e-21,0.7792688812237876
3.9944859716542096,2,2.4316671965101872e-167,1.1013450012902298e-166,0.22079068717445308
3.9944859716542096,0,3.2794087933716947e-21,,
4.000621894805752,1,2.6972028243408695e-21,3.455562098811186e-21,0.7805395322714027
4.000621894805752,2,4.3568214724201954e-167,1.985060757770149e-166,0.21948050987186327
4.000621894805752,0,2.6972028243408695e-21,,
4.006757817957295,1,2.199156792153508e-21,2.812934313363171e-21,0.7818016871941013
